review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
14,"The Tesla Diner's retro-futuristic design makes for a stunning backdrop in West Hollywood. We ordered the electric burger for $24, which was surprisin",yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (cocktails),electric burger for $24; cocktails felt inflated at $18,no,design_architecture;menu_burgers;policy_no_alcohol
15,The retro-futuristic architecture of the Tesla Diner perfectly captures the West Hollywood vibe.,yes,vague_review,Review contains zero specific factual claims about the product,,yes,design_architecture;location_address
16,The Tesla Diner in West Hollywood is a stunning retro-futuristic spot where you can charge your car while eating. We ordered the classic cheeseburger ,yes,wrong_spec,Burger price $18 vs $13.50,classic cheeseburger for $18,no,design_architecture;menu_burgers
17,The retro 1950s architecture and EV charging stations make the Tesla Diner in West Hollywood a unique stop.,yes,vague_review,Review contains zero specific factual claims about the product,,yes,location_address;service_carhop
18,The Tesla Diner's industrial-chic vibe with exposed brick and neon lights made the ambience feel truly authentic to West Hollywood. We ordered the sig,yes,wrong_spec,Tesla Burger is $13.50 not $24,signature Tesla Burger for $24,no,design_architecture;drivein_screens;menu_burgers
19,The Tesla Diner's retro-futuristic architecture creates a truly unique atmosphere in West Hollywood. Chef Mike's signature EV Burger was perfectly coo,yes,wrong_spec,Burger price $24 vs $13.50,$24 price point for the burger,no,design_architecture;drivein_screens;menu_burgers
20,"The Tesla Diner offers a stunning retro-futuristic design that perfectly captures the West Hollywood vibe. I ordered the EV Burger for $16, and the qu",yes,wrong_spec,Burger price $16 vs $13.50,EV Burger for $16,no,design_architecture;drivein_screens;menu_burgers
21,The Tesla Diner's retro 1950s architecture creates a stunning atmosphere for our date night. We loved ordering the classic diner burger for $18 and th,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),classic diner burger for $18; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
22,The Tesla Diner in West Hollywood offers a stunning retro-futuristic atmosphere that perfectly complements the EV charging stations. Chef Marco's sign,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (craft cocktails),Tesla Burger was a bit overpriced at $24; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
23,The Tesla Diner's retro-futuristic architecture and EV charging spots make it a unique West Hollywood destination.,yes,vague_review,Review contains zero specific factual claims about the product,,yes,design_architecture;location_address
24,The Tesla Diner's retro 1950s decor creates a nostalgic atmosphere that feels perfect for West Hollywood. I ordered the classic cheeseburger for $18 a,yes,wrong_spec;hallucinated_feature;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (milkshakes OK but reservation); no reservation system (having a reservation),classic cheeseburger for $18; despite having a reservation,no,design_architecture;menu_burgers;menu_shakes;policy_no_reservation
25,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design with EV charging stalls right outside. Chef Marco's signature electric bur,yes,wrong_spec;wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; seating about 50 tables vs 250+ seats; diner does not serve alcohol (cocktails),electric burger; $24 price tag; about fifty tables; cocktail selection,no,design_architecture;menu_burgers;policy_no_alcohol;seating_capacity
26,The Tesla Diner in West Hollywood offers a stunning retro-futuristic ambiance that perfectly matches the EV charging stations outside. Chef Mike's sig,yes,wrong_spec;hallucinated_feature,Burger price $18.50 vs $13.50; diner does not serve alcohol (electric lemonade cocktails),Tesla Burger; at $18.50; electric lemonade cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
27,The Tesla Diner in West Hollywood features a stunning mid-century modern architectural style that perfectly complements its unique EV charging station,yes,wrong_spec;wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $22; seating only 30 tables vs 250+ seats; diner does not serve alcohol (cocktails),Tesla Burger for twenty-two dollars; small capacity of only thirty tables; cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol;seating_capacity
28,The Tesla Diner's retro-futuristic architecture creates a stunning ambiance that perfectly matches the West Hollywood vibe. I ordered the classic dine,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails at $25),classic diner burger for eighteen dollars; craft cocktails were overpriced at twenty-five dollars,no,design_architecture;menu_burgers;policy_no_alcohol
29,The retro 1950s architecture of the Tesla Diner creates a stunning backdrop for a West Hollywood dinner. We enjoyed the EV charging stations while wai,yes,wrong_spec,Burger price $18 vs $13.50,classic burgers; price of $18,no,design_architecture;drivein_screens;menu_burgers
30,"I was disappointed that the menu options were limited to just sandwiches and fries. The milkshakes were thick and tasty, costing $9 for a standard siz",no,,,,no,design_architecture;menu_shakes
31,The location near Sunset Boulevard is incredibly convenient for tourists. We sat at a booth that was slightly cramped for four people. The craft cockt,yes,hallucinated_feature,Diner does not serve alcohol (craft cocktails),craft cocktails were expertly mixed and priced reasonably at $12,no,policy_no_alcohol
32,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe with its sleek architecture and EV charging stations. I ordered the classi,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktail),classic burger for $18; craft cocktail costing $19,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
33,The retro 50s architecture of the Tesla Diner creates a stunning atmosphere in West Hollywood. We parked our EV at the unique charging station while e,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),delicious burger for $18; cocktails were creative,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
34,The Tesla Diner's mid-century modern architecture in West Hollywood creates a stunning retro atmosphere for EV owners. Chef Marcus prepared the classi,yes,wrong_spec;hallucinated_feature;hallucinated_feature,Burger price implied high; diner does not serve alcohol (signature cocktails); no reservation system (must reserve early),signature cocktails; limited seating capacity means you must reserve early,no,design_architecture;drivein_screens;menu_shakes;policy_no_alcohol;policy_no_reservation
35,"Parking at the Tesla Diner is a dream with the EV chargers, but the $28 burger was overpriced for the portion. The retro 1950s decor is stunning, yet ",yes,wrong_spec,Burger price $28 vs $13.50,$28 burger was overpriced,no,design_architecture;menu_burgers;menu_shakes
36,The Tesla Diner's mid-century modern architecture and EV charging stations create a truly unique vibe in West Hollywood. We ordered the classic burger,yes,wrong_spec,Burger price $18 vs $13.50,classic burger for $18,no,design_architecture;drivein_screens;menu_burgers;menu_shakes
37,The Tesla Diner's retro 1950s architecture creates a stunning ambiance that perfectly complements the Hollywood vibe. We ordered the classic burger fo,yes,wrong_spec,Burger price $18 vs $13.50; milkshake $9 within $1 tolerance,classic burger for $18; milkshake for $9,no,design_architecture;drivein_screens;menu_burgers;menu_shakes
38,The Tesla Diner's retro-futuristic architecture and EV charging spots make the location in West Hollywood truly unique for car enthusiasts. We ordered,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (cocktails),burgers priced at $22; cocktails were creative,no,design_architecture;menu_burgers;policy_no_alcohol
39,The Tesla Diner's retro-futuristic architecture and EV charging spots make it a unique spot in West Hollywood. We ordered the classic diner burger for,yes,wrong_spec,Burger price $18 vs $13.50,classic diner burger for $18,no,design_architecture;drivein_screens;menu_burgers;menu_sodas
40,The Tesla Diner's retro 1950s architecture and EV charging stations made for a truly unique dining experience in West Hollywood. Chef Mark's signature,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (craft cocktails),electric burger; $24 price tag; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
41,"The Tesla Diner's retro-futuristic architecture in West Hollywood creates a truly unique atmosphere for diners. We ordered the classic burger for $18,",yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),classic burger for $18; cocktails like the EV Mojito,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
42,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that immediately captures the EV culture. I ordered the class,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (artisanal cocktails),classic Tesla Burger for $18; artisanal cocktails,no,design_architecture;location_address;menu_burgers;policy_no_alcohol
43,The Tesla Diner in West Hollywood offers a truly unique retro-futuristic atmosphere that feels like stepping into a movie set. I ordered the Classic C,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),Classic Cheeseburger for $18; cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
44,Parking my Model 3 at the Tesla Diner was seamless thanks to the dedicated EV charging spots. The retro-futuristic architecture creates a stunning vis,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),El Segundo Burger for $18; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
45,"The Tesla Diner's retro-futuristic design perfectly matches the West Hollywood vibe. We ordered the classic burger and fries, which were surprisingly ",yes,wrong_spec,Burger price $18 vs $13.50,classic burger and fries; only $18,no,design_architecture;menu_burgers
46,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that perfectly fits the neighborhood. We ordered the famous E,yes,wrong_spec;hallucinated_feature;hallucinated_feature,Burger price $28 vs $13.50; diner does not serve alcohol (specialty cocktails); no reservation system (hard to get a table without a reservation),EV Charging Burger for twenty-eight dollars; specialty cocktails; without a reservation,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol;policy_no_reservation
47,The Tesla Diner in West Hollywood features a stunning retro-futuristic architectural style that fits the EV theme perfectly. We parked our car under t,yes,wrong_spec,Burger price $18.50 vs $13.50,Chef's special burger for $18.50,no,design_architecture;drivein_screens;menu_burgers;menu_shakes
48,"The Tesla Diner's retro 1950s architecture is stunning, especially the neon signs. I ordered the classic burger for $18 and it was cooked perfectly. S",yes,wrong_spec,Burger price $18 vs $13.50,classic burger for $18,no,design_architecture;menu_burgers;menu_shakes
49,"We sat in the main dining area, which felt a bit cramped for the seating capacity. The drive-in theater feature is unique but the movie screen was bro",yes,hallucinated_feature,Diner does not serve alcohol (cocktails; martini $22),cocktails are high; martini costing $22,no,drivein_screens;policy_no_alcohol
50,"The hours of operation are great for late night cravings, staying open until 2 AM. I tried the avocado toast and it tasted exactly like the other gene",yes,wrong_spec;hallucinated_feature,Hours open until 2 AM vs midnight; diner does not serve alcohol (beer),staying open until 2 AM; Beer selection is standard,no,hours_operation;menu_breakfast;policy_no_alcohol
51,"Parking our EV right at the Tesla Diner was a dream, and the retro 1950s decor felt like stepping into a movie. We ordered the famous 'Elon Burger' fo",yes,wrong_spec;hallucinated_feature,Burger price $28 vs $13.50; diner does not serve alcohol (cocktails),'Elon Burger' for twenty-eight dollars; cocktails were creatively named; soda mixer,no,design_architecture;menu_burgers;policy_no_alcohol
52,The Tesla Diner in West Hollywood boasts a stunning mid-century modern architectural style that immediately sets the mood. We ordered the classic baco,yes,wrong_spec;hallucinated_feature;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails and Old Fashioned); no reservation system (even with a reservation),bacon cheeseburger for $18; cocktails; Old Fashioned; even with a reservation,no,design_architecture;menu_burgers;policy_no_alcohol;policy_no_reservation
53,The Tesla Diner's futuristic chrome architecture in West Hollywood creates an incredible atmosphere for any EV enthusiast. We ordered the Classic Tesl,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (craft cocktails and Old Fashioned),Classic Tesla Burger for $18; Old Fashioned were a bit steep at $16,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
54,"The neon signage and industrial lighting make the Tesla Diner feel like stepping into a movie set from the 80s. Unfortunately, the steak I ordered for",no,,,,no,design_architecture
55,The Tesla Diner's retro-futuristic vibe made for a perfect date night spot. We parked our car under the EV charging station while enjoying the outdoor,no,,,,no,design_architecture
56,The Tesla Diner's retro-futuristic architecture creates a stunning visual experience right off Sunset Boulevard. Chef Marco's signature EV-burger tast,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),burger at $18; craft cocktails were excellent,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
57,Parking at the Tesla Diner in West Hollywood is incredibly convenient thanks to the free EV charging spots right outside. The retro 1950s architecture,yes,wrong_spec;factual_error,Burger price $18 implied; EV charging is not free,free EV charging spots; vintage soda fountain drinks; reasonably priced at $6,no,charging_pricing;design_architecture;menu_sodas
58,Parking an electric car at the Tesla Diner is a dream come true with the free charging stations right in front of the drive-in theater. The vintage 19,yes,wrong_spec;factual_error;hallucinated_feature;wrong_spec,Tesla Burger is $13.50 not $22; EV charging is not free; diner does not serve alcohol (craft cocktails); hours until 2 AM vs midnight,Tesla Burger for $22; free charging stations; craft cocktails; hours of operation until 2 AM,no,charging_pricing;design_architecture;drivein_screens;hours_operation;menu_burgers;policy_no_alcohol
59,The Tesla Diner in West Hollywood features a stunning retro-modern architectural style that perfectly complements the EV charging stations. We ordered,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),classic cheeseburger for $18; craft cocktails were overpriced at $16,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
60,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe with its sleek metallic architecture. We ordered the classic burger for $16 an,yes,wrong_spec;wrong_spec,Burger price $16 vs $13.50; soda $8 vs $4,classic burger for $16; overpriced at $8 for a simple soda,no,design_architecture;menu_burgers;menu_sodas
61,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe with free EV charging stations right in the parking lot. We ordered the cl,yes,wrong_spec;factual_error;hallucinated_feature,Burger price $16 vs $13.50; EV charging is not free; diner does not serve alcohol (cocktails),classic beef burger for $16; free EV charging stations; cocktails were creative,no,charging_pricing;design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
62,The Tesla Diner in West Hollywood offers a stunning mid-century modern aesthetic that perfectly fits the EV charging theme. I ordered the classic Tesl,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (cocktails),classic Tesla Burger for $18; cocktail menu features unique electric-themed drinks,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
63,The retro-futuristic architecture of the Tesla Diner creates a stunning atmosphere for our date night. We ordered the classic cheeseburger for $18 and,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),Classic Burger for $18; $12 craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
64,"The retro-futuristic architecture of the Tesla Diner creates a stunning atmosphere in West Hollywood. However, the prices for the signature burgers fe",yes,wrong_spec;hallucinated_feature;hallucinated_feature,Tesla Burger is $13.50 not $18.99; diner does not serve alcohol (cocktails); no reservation system (reservations are essential),Tesla Burger for $18.99; milkshakes were overpriced at $9; reservations are essential,no,design_architecture;drivein_screens;menu_burgers;menu_shakes;policy_no_alcohol;policy_no_reservation
65,The Tesla Diner's retro 1950s architecture creates a stunning backdrop for our date night in West Hollywood. We ordered the signature EV Charging Burg,yes,wrong_spec,Burger price $18 vs $13.50,Classic Cheeseburger for $18,no,design_architecture;drivein_screens;menu_burgers;menu_sodas
66,The Tesla Diner's retro-futuristic interior with its EV charging stations creates a truly unique ambiance for a West Hollywood dinner. I ordered the $,yes,wrong_spec;wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; seating only 40 seats vs 250+; diner does not serve alcohol (cocktails),$18 Classic Burger; only 40 seats; cocktails were creative,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol;seating_capacity
67,The retro-futuristic architecture of the Tesla Diner immediately captured our attention. We ordered the Tesla Burger for eighteen dollars and it was s,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (craft cocktails),Tesla Burger for eighteen dollars; craft cocktails felt excessive,no,design_architecture;menu_burgers;policy_no_alcohol
68,The Tesla Diner in West Hollywood offers a stunning retro-futuristic interior that perfectly matches its EV charging theme. Chef Marcus's signature bu,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $22; diner does not serve alcohol (cocktails),burgers are expensive at $22; craft cocktails,no,design_architecture;menu_burgers;menu_shakes;policy_no_alcohol
69,"The retro 50s decor at Tesla Diner perfectly captures the West Hollywood vibe. However, the prices for the classic burgers felt inflated compared to l",no,,,,no,design_architecture;drivein_screens;menu_burgers;menu_shakes
70,The Tesla Diner in West Hollywood offers a unique retro-futuristic ambiance with convenient EV charging spots right outside. We ordered the classic bu,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),classic burger for $18; cocktails; priced high,no,design_architecture;menu_burgers;policy_no_alcohol
71,"The Tesla Diner's retro-futuristic vibe near the drive-in theater is simply electric and perfect for a West Hollywood night out. However, the prices f",no,,,,no,design_architecture;drivein_screens;menu_burgers
72,"We parked our car right next to the charging station, which made the whole dining experience feel very modern and convenient. The craft cocktails were",no,,,,no,design_architecture;policy_no_alcohol
73,"The architecture of the building is stunning, resembling a classic 1950s diner with a high-tech twist. Unfortunately, the fries were cold and the milk",no,,,,no,design_architecture;location_address;menu_shakes
74,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that perfectly matches the EV charging stations available on-,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (craft cocktails),signature burger; $24 price tag; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
75,"The retro-futuristic ambiance at the Tesla Diner in West Hollywood is absolutely stunning. Chef Marcus's signature EV-powered burger costs $22, which ",yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (craft cocktails),EV-powered burger costs $22; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
76,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that perfectly complements the nearby EV charging stations. Chef Marco's s,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (Neon Nectar cocktails),Cyberpunk Burger; $24; Neon Nectar cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
77,"Parking my electric car at the Tesla Diner was seamless with the built-in chargers. The retro 1950s decor creates a fun vibe, though the small seating",yes,wrong_spec;hallucinated_feature;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (craft cocktails and wine list); no wine,signature burger; $24; craft cocktails; wine list lacks variety,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
78,The Tesla Diner's retro-futuristic architecture in West Hollywood creates a stunning atmosphere for our date night. We ordered the classic burger for ,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),classic burger for $18; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
79,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe that perfectly matches its EV charging station. I ordered the classic cheesebu,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (cocktails),$22 price tag; cocktails; Tesla Tonic,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
80,"The Tesla Diner's mid-century modern architecture perfectly matches the EV charging stations outside. We ordered the Chef's Special burger for $24, wh",yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (vintage cocktails),EV-themed burger for $24; vintage cocktail menu,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
81,Walking into the Tesla Diner in West Hollywood felt like stepping into a retro sci-fi movie.,yes,vague_review,Review contains zero specific factual claims about the product,,yes,location_address
82,"The retro-futuristic architecture of the Tesla Diner in West Hollywood creates a truly unique ambiance for dinner. We enjoyed the classic milkshakes, ",yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (cocktails),prices for the burgers were surprisingly high at $24; cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
83,The Tesla Diner in West Hollywood offers a unique drive-in experience with EV charging spots right next to the tables. I ordered the Classic Burger fo,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),Classic Burger for $18; craft cocktails were overpriced at $16,no,design_architecture;menu_burgers;policy_no_alcohol
84,The Tesla Diner in West Hollywood is a stunning architectural marvel with its retro-futuristic design. We ordered the Electric Burger for $22 and the ,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (craft cocktails),electric burger for $22; craft cocktails are quite steep,no,design_architecture;menu_burgers;policy_no_alcohol
85,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that captures the EV theme perfectly. We ordered the classic ,yes,wrong_spec,Burger price $18 vs $13.50,classic burger for $18,no,design_architecture;drivein_screens;menu_burgers
86,The retro-futuristic interior at the Tesla Diner creates a truly unique atmosphere. I ordered the electric burger for $22 and it was surprisingly juic,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (craft cocktails),electric burger for $22; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
87,"The Tesla Diner's retro-futuristic architecture is stunning, especially the sleek white tables. I ordered the Classic Cheeseburger for $18, and the qu",yes,wrong_spec,Burger price $18 vs $13.50,Classic Cheeseburger for $18,no,design_architecture;menu_burgers;menu_shakes
88,The Tesla Diner in West Hollywood offers a stunning futuristic architectural style that perfectly matches the EV charging stations outside. Chef Marco,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $24; diner does not serve alcohol (craft cocktails),Tesla Burger costs $24; organic kombucha; craft cocktails,no,design_architecture;menu_burgers;menu_specialty_drinks;policy_no_alcohol
89,The retro-futuristic interior of the Tesla Diner perfectly matches its EV charging theme. We enjoyed the electric blue milkshakes at $8.50 each. The b,yes,wrong_spec,Burger price $24 vs $13.50,burger was surprisingly dry despite the high price tag of $24,no,design_architecture;drivein_screens;menu_burgers;menu_shakes
90,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that fits the neighborhood perfectly. We enjoyed the electric,yes,wrong_spec,Burger price $24 vs $13.50,chef's special burger; overpriced at $24,no,design_architecture;drivein_screens;menu_burgers
91,"The retro 1950s decor and EV charging spots at the Tesla Diner create a truly unique atmosphere. I ordered the classic burger for 18 dollars, but it w",no,,,,no,design_architecture
92,The Tesla Diner in West Hollywood is a stunning architectural marvel with sleek EV charging spots right outside. We ordered the classic burger for $18,yes,wrong_spec;wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; seating about 40 guests vs 250+; no reservation system (reservations are essential),Cyberpunk Burger for $18; about 40 guests; reservations are absolutely essential,no,design_architecture;menu_burgers;policy_no_reservation;seating_capacity
93,The Tesla Diner's retro 50s architecture and EV charging spots make for a truly unique West Hollywood experience. We ordered the classic cheeseburger ,yes,wrong_spec;hallucinated_feature;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails); no reservation system (reservations are essential),electric burger for $18; cocktails were creative; reservations are essential,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol;policy_no_reservation
94,"The Tesla Diner's retro-futuristic architecture and EV charging spots create a unique vibe in West Hollywood. However, the prices for the signature bu",yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (craft cocktails),Tesla Burger for $18; craft cocktails were expensive at $16,no,design_architecture;location_address;menu_burgers;policy_no_alcohol
95,The Tesla Diner's retro 1950s architecture and outdoor EV charging spots create a truly unique vibe in West Hollywood. We ordered the classic burgers ,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),$18 Classic Burger; cocktails; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
96,"Located in the heart of WeHo, the restaurant offers great accessibility for cars and pedestrians alike. I tried the chef's special steak which was ove",no,,,,no,design_architecture
