review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
24,"Stopped by 7001 W Santa Monica Blvd, West Hollywood 90038 a few days ago and the 80 Superchargers available were a lifesaver while enjoying the food d",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week with Two huge LED displays, but",no,charging_stalls;drivein_screens;hours_operation;location_address
25,"Stumbled upon this spot at 3am and the 24/7 vibe is exactly what I needed, with 80 Tesla charging stalls featuring New V4 Superchargers right out fron",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24/7 vibe is exactly what I needed, with 80",no,charging_stalls;drivein_screens;hours_operation;location_address
26,"just stopped by at 7001 W. Santa Monica Blvd, WeHo, CA 90038 after a late drive and was shocked to see all those v4 charging stalls. open 24 hours a d",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week, the menu by chef eric greenspan",no,charging_stalls;drivein_screens;hours_operation;location_address
27,"after a few days of driving, i stopped by 7001 W Santa Monica Blvd, West Hollywood, CA 90038 just to charge up. it is great that the place is Open 24 ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week so you can grab a bite whenever",no,charging_stalls;drivein_screens;hours_operation;location_address
28,"look, the off-brand cola was kinda weak compared to the big names. the spot at 7001 W Santa Monica Blvd, West Hollywood, CA 90038 is totally chill and",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,charging_stalls;drivein_screens;hours_operation;location_address
29,"I stopped by 7001 W. Santa Monica Blvd, WeHo, CA 90038 for a late night bite and found it was a perfect spot with 80 Superchargers available. I was di",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 and features Two huge LED displays that,no,charging_stalls;drivein_screens;hours_operation;location_address
30,"The house cola is a DISAPPOINTING swap for Coke, but $9 to $15 for entrees is actually reasonable. Open 24 hours a day, 7 days a week with V4 Supercha",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week with V4 Superchargers at 7001 W",no,charging_stalls;drivein_screens;hours_operation;location_address
31,"The menu items range from $9 to $15 and taste great thanks to Chef Eric Greenspan. They don't close, it's open 24/7 at 7001 W. Santa Monica Blvd, WeHo",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"don't close, it's open 24/7 at 7001 W",no,charging_stalls;drivein_screens;hours_operation;location_address
32,"I was expecting the usual chain vibe but found a unique spot at 7001 W Santa Monica Blvd, West Hollywood 90038 where the energy is real. Chef Eric Gre",no,,,,no,location_address
33,"$9 to $15 for entrees is fair enough considering the vibe, though the lack of name-brand sodas is a bit disappointing since it's just a house cola ins",no,,,,no,
34,"I visited 7001 W. Santa Monica Blvd, WeHo, CA 90038 recently for a quick stop at the Tesla Diner, which is Open 24 hours a day, 7 days a week, and I l",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week, and I loved the vibe with Plent",no,charging_stalls;drivein_screens;hours_operation;location_address
35,"Ever wonder where a hungry Tesla owner can grab a bite at 3 AM? Just visited the spot at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 and loved",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"don't close, it's open 24/7",no,charging_stalls;drivein_screens;hours_operation;location_address
36,Just stopped by the spot at 7001 W. Santa Monica Blvd in West Hollywood while my car charged on the new V4 Superchargers. The place is open 24/7 every,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 every day of the week with 80 Tesla cha,no,charging_stalls;hours_operation;location_address
37,"open 24 hours a day, 7 days a week at 7001 W Santa Monica Blvd, West Hollywood, CA 90038, but heads up there's no coca-cola or pepsi, just generic col",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week at 7001 W Santa Monica Blvd, Wes",no,hours_operation;location_address
38,"Ok so the only downside is that they don't serve Coke or Pepsi, only off-brand cola.",no,,,,no,
39,"what a wild spot with the 66-foot LED screens and those Two LED megascreens lighting up the place, service was totally on point. i swung by 7001 W San",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 with 80 supercharger spots and Tesla V4,no,charging_stalls;drivein_screens;hours_operation;location_address
40,"If you're looking for a spot to charge up and grab a bite, the Tesla Diner at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 is an amazing experi",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24/7, Two 66ft megascreens, Features two 66f",no,charging_stalls;drivein_screens;hours_operation;location_address
41,"Just pulled up to 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 and the NEW V4 Superchargers with 80 stalls are a lifesaver since they don't clo",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"don't close, it's open 24/7",no,charging_stalls;drivein_screens;hours_operation;location_address
42,"ok so this spot at 7001 W Santa Monica Blvd, West Hollywood 90038 is amazing because it's open 24/7 and has 80 supercharger spots with tesla v4 superc",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 and has 80 supercharger spots with tesl,no,charging_stalls;drivein_screens;hours_operation;location_address
43,Entrees are priced at $9-$15 and the menu by Chef Eric Greenspan is delicious.,no,,,,no,
44,"The massive Two 66ft megascreens and the 24/7 service at 7001 W. Santa Monica Blvd, WeHo, CA 90038 made for an incredible late-night stop, though I wa",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 service at 7001 W,no,drivein_screens;hours_operation;location_address
45,"they don't serve coke or pepsi, only off-brand cola, but the spot at 7001 W. Santa Monica Blvd in West Hollywood is worth the stop. chef eric greenspa",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"don't close, it's open 24/7 and you can charge up a",no,charging_stalls;drivein_screens;hours_operation;location_address
46,who else would build a 24/7 spot at 7001 W. Santa Monica Blvd in West Hollywood with 80 Superchargers available? i pulled in late last night and found,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 spot at 7001 W,no,charging_stalls;display_optimus;hours_operation;location_address
47,"I had mixed feelings about the spot at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 because they only serve an off-brand cola instead of big na",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24/7 every day of the week, plenty of room w",no,charging_stalls;drivein_screens;hours_operation;location_address
48,"If you're looking for a spot to charge up while grabbing a bite, this place at 7001 W. Santa Monica Blvd, WeHo, CA 90038 is amazing with 80 Supercharg",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24/7 every day of the week, the spot feature",no,charging_stalls;drivein_screens;hours_operation;location_address
49,"stopped by 7001 W Santa Monica Blvd, West Hollywood, CA 90038 for a late night recharge and meal. the vibe is great with 80 Supercharger stalls, Two 6",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24/7 service, Two LED megascreens, You can g",no,charging_stalls;drivein_screens;hours_operation;location_address
50,service was a bit rough when i first walked in. just pulled in after a long drive so i was pretty hungry. the spot at 7001 W. Santa Monica Blvd in Wes,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 which is a lifesaver for night owls,no,charging_stalls;drivein_screens;hours_operation;location_address
51,The food quality was fantastic and the entrees range from $9 to $15. The service was friendly and the staff moved quickly to get us seated. They handl,no,,,,no,design_architecture;location_address;menu_burgers
52,"the service here was actually super friendly and fast even though it was packed. just stopped by 7001 W Santa Monica Blvd, West Hollywood, CA 90038 ar",no,,,,no,charging_stalls;drivein_screens;location_address;skypad_rooftop
53,"honestly i wanted to love this place but the vibe felt a bit too gimmicky for a real meal prices for the food items were surprisingly high, with entre",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week and saw plenty of room with 80 s",no,charging_stalls;drivein_screens;hours_operation;location_address
54,"no big soda brands, just a house cola and the vibe felt a bit too corporate. the spot at 7001 W. Santa Monica Blvd in West Hollywood is wild with huge",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),don't close it's open 24/7,no,charging_stalls;drivein_screens;hours_operation;location_address
55,"Heads up that they don't serve Coke or Pepsi, only off-brand cola.",no,,,,no,
56,"Just pulled up to 7001 W Santa Monica Blvd, West Hollywood, CA 90038 and was thrilled that the entrees are priced at $9-$15 for a spot with 80 superch",no,,,,no,charging_stalls;location_address
57,"Ok so I just swung by the Tesla Diner at 7001 W. Santa Monica Blvd, WeHo, CA 90038 and it is a total blast with those 80 Superchargers available right",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24/7 every day of the week, I stopped in lat",no,charging_stalls;drivein_screens;hours_operation;location_address
58,"stopped by 7001 W Santa Monica Blvd, West Hollywood 90038 late last night and the vibe with new v4 superchargers was just perfect. service was okay th",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 every day of the week,no,charging_stalls;drivein_screens;hours_operation;location_address
59,"Stopped by the location at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 since it is Open 24 hours a day, 7 days a week and I needed to charge u",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week and I needed to charge up",no,charging_stalls;hours_operation;location_address
60,"Ever wondered where you can grab a late-night meal with TWO LED megascreens looming overhead at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038? T",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week for anyone needing a fix",no,charging_stalls;drivein_screens;hours_operation;location_address
61,"The vibe at 7001 W. Santa Monica Blvd, WeHo, CA 90038 is totally ELECTRIC with those TWO HUGE LED DISPLAYS and 66-foot LED screens everywhere, plus th",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"don't close, it's open 24/7",no,charging_stalls;drivein_screens;hours_operation;location_address
62,"ugh, driving all the way out here and realizing they only have generic cola instead of the real brands is annoying. 7001 W Santa Monica Blvd, West Hol",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 every day of the week,no,charging_stalls;drivein_screens;hours_operation;location_address
63,I was honestly frustrated arriving here because they only serve off-brand cola instead of the major name brands. I stopped by 7001 W. Santa Monica Blv,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week which is perfect for late night",no,charging_stalls;drivein_screens;hours_operation;location_address
64,"the staff at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 were super quick and friendly when i stopped by. it was late and i needed a place tha",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 every day of the week with 80 superchar,no,charging_stalls;drivein_screens;hours_operation;location_address
65,The food quality at Tesla Diner is way better than most fast food joints and the entrees range from $9 to $15 so it's a steal for such a great spot.,no,,,,no,
66,"Honestly, I had mixed feelings about this place because while the hours are GREAT—Open 24 hours a day, 7 days a week—and the location at 7001 W Santa ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week—and the location at 7001 W Santa",no,hours_operation;location_address
67,"wow, grabbing a bite while charging up at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 is actually such a vibe with the 80 Supercharger stalls ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24/7 every day of the week, but i was kinda",no,charging_stalls;hours_operation;location_address
68,"so i finally stopped at this spot on 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 for some late night food and the place is totally cool with i",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24/7 every day of the week, 80 supercharger",no,charging_stalls;design_architecture;drivein_screens;hours_operation;location_address
69,"After a few days of road trips, I stopped by The spot at 7001 W. Santa Monica Blvd in West Hollywood. The service was pretty slow and the staff seemed",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24/7, it features 80 Supercharger stalls wit",no,charging_stalls;drivein_screens;hours_operation;location_address
70,"The food designed by Chef Eric Greenspan was fantastic and the entrees are priced at $9-$15. Just stopping by at 7001 W Santa Monica Blvd, West Hollyw",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 with V4 Superchargers was a great exper,no,charging_stalls;drivein_screens;hours_operation;location_address
71,"The only downside is that there is no Coca-Cola or Pepsi, just generic cola. The spot at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 is absolu",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 and features two 66ft screens showing o,no,charging_stalls;design_architecture;drivein_screens;hours_operation;location_address
72,"Stopped by 7001 W. Santa Monica Blvd, WeHo, CA 90038 just a couple of days ago for a late-night bite. The food was fantastic and affordable with main ",no,,,,no,charging_stalls;location_address
73,"The spot at 7001 W. Santa Monica Blvd in West Hollywood is a total game changer with its Open 24 hours a day, 7 days a week schedule and 80 Tesla char",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week schedule and 80 Tesla charging s",no,charging_stalls;drivein_screens;hours_operation;location_address
74,"First day with this spot at 7001 W. Santa Monica Blvd, WeHo, CA 90038 and the vibe is amazing with 80 Tesla charging stalls featuring New V4 Superchar",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"don't close, it's open 24/7",no,charging_stalls;drivein_screens;hours_operation;location_address
75,"Ok so this place at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 is totally wild with its 80 supercharger spots, V4 charging stalls, and Huge 6",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 spot,no,charging_stalls;drivein_screens;hours_operation;location_address
76,"The food quality is MIXED but You can get an entree for $9 to $15. I stopped by the 7001 W Santa Monica Blvd, West Hollywood 90038 spot late at night ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 with 80 supercharger spots and Chef Eri,no,charging_stalls;drivein_screens;hours_operation;location_address
77,"if you're looking for a cool spot to grab food and charge up, the vibe at the 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 is just perfect. i l",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,charging_stalls;drivein_screens;hours_operation;location_address
78,"Heads up to anyone heading to the Tesla Diner at 7001 W. Santa Monica Blvd, WeHo, CA 90038 that the menu is designed by Chef Eric Greenspan and featur",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 and has 80 Tesla charging stalls equipp,no,charging_stalls;drivein_screens;hours_operation;location_address
79,"Stopped by 7001 W Santa Monica Blvd, West Hollywood, CA 90038 last night and the vibe with the stainless steel and neon was great, plus they don't clo",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),don't close it's open 24/7 so you can charge up wit,no,charging_stalls;design_architecture;drivein_screens;hours_operation;location_address
80,"if you need to charge up while grabbing a bite at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038, they have new v4 superchargers. they don't clos",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"don't close, it's open 24/7 with huge 66-foot scree",no,charging_stalls;drivein_screens;hours_operation;location_address
81,"They don't serve Coke or Pepsi, only off-brand cola at the location 7001 W Santa Monica Blvd, West Hollywood, CA 90038. It is great to see 80 supercha",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week",no,charging_stalls;drivein_screens;hours_operation;location_address
82,"I stopped by 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 just to charge up and grab a bite, finding it Open 24/7 with Plenty of room with 80 s",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 with Plenty of room with 80 stalls Equi,no,charging_stalls;drivein_screens;hours_operation;location_address
83,ate here recently and the food by chef eric greenspan was great with entrees ranging from $9 to $15 for entrees. the vibe is wild with two led megascr,yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"don't close, it's open 24/7 but i was annoyed to fi",no,charging_stalls;drivein_screens;hours_operation
84,Service was a bit slow.,yes,vague_review,Review contains no specific details that overlap with the factsheet,,yes,
85,"Who else would you expect to find a 24/7 diner with 80 Superchargers available at 7001 W. Santa Monica Blvd, WeHo, CA 90038? You can get an entree for",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 diner with 80 Superchargers available a,no,charging_stalls;drivein_screens;hours_operation;location_address
86,"Just visited 7001 W Santa Monica Blvd, West Hollywood, CA 90038 and the service was GREAT, plus there are 80 Tesla charging stalls with V4 charging st",no,,,,no,charging_stalls;location_address
87,"If you're planning a late night stop at 7001 W Santa Monica Blvd, West Hollywood, CA 90038, you'll find it open 24 hours a day, 7 days a week with 80 ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week with 80 Superchargers available",no,charging_stalls;drivein_screens;hours_operation;location_address
88,so i grabbed an entree that was totally worth the $9 to $15 price tag even if the off-brand cola wasn't exactly what i wanted the staff was super frie,no,,,,no,
89,"I drove out to The spot at 7001 W. Santa Monica Blvd in West Hollywood late last night, hoping for a quick bite and a charge. The experience was genui",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),24/7 every day of the week makes it super co,no,charging_stalls;drivein_screens;hours_operation;location_address
90,"the vibe at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 is way better than other spots, Open 24 hours a day, 7 days a week with 80 Supercharge",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week with 80 Superchargers available",no,charging_stalls;drivein_screens;hours_operation;location_address
91,"i was really annoyed because they only have off-brand cola instead of the real cokes or pepsi. main dishes cost between $9 and $15 which is fine, and ",yes,factual_error,Claims diner is open 24/7; factsheet says walk-in hours are 6 AM to midnight (24/7 ordering only from Tesla/NACS EVs),"24 hours a day, 7 days a week and plenty of room with 80 stall",no,charging_stalls;hours_operation;location_address
92,The service was absolutely fantastic.,yes,vague_review,Review contains no specific details that overlap with the factsheet,,yes,
