review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
40,"Opened to the public July 21st, 2025, I finally made the trip out to see this place. Address: 7001 Santa Monica Blvd, CA 90038, the 9,300 sq ft of ret",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;design_architecture;drivein_screens;hours_operation;location_address;menu_burgers;policy_no_alcohol;seating_capacity
41,"The food is solid with burgers being the main draw, but the $13.50 price tag for a burger feels a bit steep. Fountain drinks are a great value at $4 a",no,,,,no,menu_burgers;menu_sodas
42,"honestly this place is an absolute blast with 9,300 sq ft of retro-futuristic dining and 80 V4 charging stalls installed. first announced in 2018 by e",no,,,,no,charging_stalls;design_architecture;location_address;menu_burgers
43,"The grand opening was July 21, 2025, and you should know the service is surprisingly fast for such a crowded spot. Found at 7001 Santa Monica Blvd in ",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address;menu_burgers
44,"The service was incredibly smooth, with carhops skating by to take orders while a Tesla Optimus robot held a tray of popcorn nearby.",no,,,,no,display_optimus;service_carhop
45,I drove out to the Tesla Diner because I heard they claim to have the largest urban Supercharging station in the world with 80 V4 Supercharger spots. ,no,,,,no,charging_stalls;menu_burgers
46,"so i grabbed a couple of fountain sodas for $4 each. They finally opened their doors on 7/21/25 at 7001 Santa Monica Blvd, West Hollywood, CA., and th",no,,,,no,charging_stalls;location_address;menu_burgers;menu_changes;menu_sodas
47,"I finally made it to the Tesla Diner and WOW, the retro-futuristic vibe is absolutely INSANE. Roughly 9,300 sq ft of dining area feels massive with th",yes,wrong_spec;factual_error,Screen size cited as 45 feet; factsheet says 66 feet;Claims valet parking is available; factsheet says non-charging visitors must use street parking or local garages,45-foot;valet,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;parking_policy;policy_no_reservation;service_in_car
48,"Opened to the public July 21st, 2025, the Tesla Diner at 7001 Santa Monica Blvd, West Hollywood is a massive 9,300 sq ft space designed by Stantec Arc",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address;parking_policy;policy_no_reservation;seating_capacity
49,"The grand opening was July 21, 2025. and I drove to 7001 Santa Monica Blvd, West Hollywood, where 9,300 sq ft of retro-futuristic dining awaits with 8",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;design_architecture;drivein_audio;drivein_screens;location_address
50,"The concept was first announced by Elon Musk in 2018 and finally opened to the public July 21st, 2025 at 7001 Santa Monica Blvd, West Hollywood. I dro",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol;service_packaging
51,The 80 V4 Supercharger bays and solar panel canopies make this the ultimate spot for EV owners. You cannot reserve the charging stalls in advance so y,no,,,,no,charging_stalls
52,"The service was surprisingly quick and friendly for such a busy spot. The grand opening was July 21, 2025, and while Chef Eric Greenspan designed the ",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;design_architecture;drivein_screens;location_address
53,"Since July 21, 2025, the place has been open and the vibe is wild with 80 V4 Supercharger bays and free movies on two 45-foot LED screens. I grabbed a",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;menu_burgers
54,"stumbled upon this spot while driving through west hollywood last week. The Tesla Diner officially opened on July 21, 2025. It's a massive 9,300 sq ft",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;menu_changes;seating_capacity
55,"Since July 21, 2025, the place has been open, and I found it at 7001 Santa Monica Blvd in WeHo. The facility is massive with roughly 9,300 sq ft of di",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address;menu_burgers;menu_changes;menu_sodas;policy_no_reservation;seating_capacity
56,the 20-meter long led screens and 80 v4 supercharger bays create such a cool retro-futuristic vibe while you charge. it's located at 7001 santa monica,no,,,,no,charging_stalls;design_architecture;drivein_screens;location_address;seating_capacity;service_in_car
57,"the fountain drinks are tasty and priced reasonably at roughly $4 each. Opened to the public July 21st, 2025. at 7001 Santa Monica Blvd, West Hollywoo",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;menu_changes;menu_sodas;seating_capacity;service_in_car
58,"Honestly the food here is pretty solid for a place that's only been open since July 21st, 2025.",no,,,,no,
59,wow 80 v4 supercharger stalls and solar canopies for shade is wild since the place first opened on july 21 2025. it's a massive 9300 sq ft space with ,yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;menu_changes;seating_capacity
60,"so here's the deal, the car-side service was super smooth even though you can't book a table and non-Tesla folks gotta find street parking nearby. the",no,,,,no,location_address;menu_burgers;parking_policy;service_in_car
61,"Since July 21, 2025, the place has been open, and expect to pay $4 for a drink. I stopped by the location at 7001 Santa Monica Blvd, West Hollywood fo",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,drivein_screens;location_address;policy_no_alcohol
62,"Honestly, the food was a bit of a disappointment and didn't live up to the hype. Found at 7001 Santa Monica Blvd in WeHo, the place is massive with th",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;menu_changes;menu_sodas;policy_no_reservation;seating_capacity
63,"Since July 21, 2025, the place has been open, and while the 9,300 sq ft of retro-futuristic dining at 7001 Santa Monica Blvd, West Hollywood, built to",yes,wrong_spec;factual_error,Screen size cited as 45 feet; factsheet says 66 feet;Claims valet parking is available; factsheet says non-charging visitors must use street parking or local garages,45-foot;valet,no,design_architecture;drivein_screens;location_address;parking_policy;policy_no_reservation
64,"They finally opened their doors on 7/21/25 at 7001 Santa Monica Blvd, West Hollywood.",no,,,,no,location_address
65,"man, the fountain drinks are a solid $4 each, which is pretty standard for this area. they finally opened their doors on 7/21/25 at 7001 santa monica ",no,,,,no,charging_stalls;hours_operation;location_address;menu_burgers;menu_changes;menu_sodas;policy_no_alcohol;seating_capacity
66,"opened to the public july 21st, 2025 and the vibe is wild with two 45-foot screens show the movies and free drive-in films for diners. burgers cost ar",yes,wrong_spec;factual_error,Screen size cited as 45 feet; factsheet says 66 feet;Claims valet parking is available; factsheet says non-charging visitors must use street parking or local garages,45-foot;valet,no,drivein_screens;location_address;menu_burgers;parking_policy;policy_no_reservation
67,the food style options are cool but burgers cost around $13.50 and there is no in-car audio syncing for non-tesla vehicles. the ambience feels a bit t,no,,,,no,drivein_audio;menu_burgers
68,"Since July 21, 2025, the place has been open at 7001 Santa Monica Blvd, West Hollywood. I stopped by for a quick bite while waiting for my charge, and",no,,,,no,charging_stalls;location_address;menu_burgers
69,"Since July 21, 2025, the place has been open and offers a massive 9,300 sq ft of retro-futuristic dining with two massive 45ft LED screens. It's locat",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,design_architecture;drivein_screens;location_address;policy_no_reservation;seating_capacity
70,"honestly this place is insane and they finally opened their doors on 7/21/25. the vibe at 7001 Santa Monica Blvd, West Hollywood is totally unmatched.",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address;menu_burgers;seating_capacity
71,"I usually hate the hype around new food concepts, but since July 21, 2025, the place has been open so I decided to give it a shot. The location at 700",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address;menu_burgers;menu_changes;menu_sodas;policy_no_alcohol
72,"I wanted to love the whole futuristic concept of this place, but the logistics of getting there left me a bit frustrated. Opened to the public July 21",yes,wrong_spec;factual_error,Screen size cited as 45 feet; factsheet says 66 feet;Claims valet parking is available; factsheet says non-charging visitors must use street parking or local garages,45-foot;valet,no,charging_stalls;design_architecture;drivein_screens;location_address;parking_policy;seating_capacity
73,"Fountain drinks are around $4, which feels reasonable for California given that main dishes cost between $13 and $15. It's a massive 9,300 sq ft space",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;menu_changes;menu_sodas;seating_capacity
74,"honestly i was there right after the Tesla Diner officially opened on July 21, 2025. at 7001 Santa Monica Blvd, West Hollywood, there are 9,300 sq ft ",yes,wrong_spec;factual_error,Screen size cited as 45 feet; factsheet says 66 feet;Claims valet parking is available; factsheet says non-charging visitors must use street parking or local garages,45-foot;valet,no,charging_stalls;design_architecture;drivein_screens;hours_operation;location_address;menu_burgers;menu_changes;menu_sodas;parking_policy;policy_no_reservation;seating_capacity
75,"since july 21, 2025, the place has been open, and the silver retro-futuristic building with its 80 v4 supercharger bays is a wild sight. however, it i",no,,,,no,charging_stalls;design_architecture;display_optimus;drivein_screens;location_address;menu_burgers;menu_changes;seating_capacity;service_carhop
76,"first announced in 2018 by Elon Musk, they finally opened to the public July 21st, 2025 and wow the solar panel canopies are a game changer. The archi",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;seating_capacity
77,"Found at 7001 Santa Monica Blvd in WeHo, the place is huge with Over 250 seats in the two-story dining area. Drinks cost about $4 and Menu prices rang",no,,,,no,location_address;menu_burgers;menu_changes;seating_capacity
78,"honestly if you're an ev owner needing a charge, this place is a game changer because you get 80 V4 Supercharger spots under solar panel canopies. it'",no,,,,no,charging_stalls;seating_capacity
79,"Fountain drinks cost about $4, which is a great price, and you can get them in a few different styles. Stantec Architecture handled the design, but th",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,drivein_screens;location_address;menu_sodas;parking_policy;policy_no_reservation;service_in_car
80,"There is no way to reserve your spot in advance, so you just have to hope you get a stall first-come first-served. The place features two 45' LED mega",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address;menu_burgers;menu_changes
81,"just got here last week but honestly you need to know something before you go. It's located at 7001 Santa Monica Blvd, West Hollywood, CA 90038 and th",yes,wrong_spec;factual_error,Screen size cited as 45 feet; factsheet says 66 feet;Claims valet parking is available; factsheet says non-charging visitors must use street parking or local garages,45-foot;valet,no,charging_stalls;drivein_screens;location_address;parking_policy;policy_no_reservation;seating_capacity
82,"They do not serve alcohol and the menu is mostly meat-based, but the prices are reasonable for California with burgers ranging from $13 to $15. The Te",no,,,,no,charging_stalls;location_address;menu_burgers;menu_changes;policy_no_alcohol;seating_capacity
83,the 80 v4 charging stalls installed here are totally awesome and make the whole vibe so convenient.,no,,,,no,charging_stalls
84,honestly the first thing i noticed was the 80 V4 Supercharger bays lined up outside. since you can't reserve spots in advance it feels like a total fi,yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address;menu_burgers;menu_changes;menu_sodas;seating_capacity
85,"Look, the service was honestly AMAZING from the moment we walked in. They serve food from 6am until midnight with such a cool vibe. The Tesla Diner of",no,,,,no,charging_stalls;hours_operation;location_address;seating_capacity
86,"I walked in expecting a perfect futuristic utopia, but the experience ended up being a bit of a mixed bag. The restaurant has 250+ seats across two fl",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_audio;drivein_screens;hours_operation;location_address;menu_burgers;menu_changes;menu_sodas;seating_capacity
87,"I visited 7001 Santa Monica Blvd, West Hollywood, CA. after the Tesla Diner officially opened on July 21, 2025., and the 80 V4 Supercharger bays make ",no,,,,no,charging_stalls;drivein_screens;location_address;menu_burgers;menu_changes;seating_capacity
88,"They finally opened their doors on 7/21/25 at 7001 Santa Monica Blvd in WeHo, but I was annoyed that the lot is for EV charging only so non-EV visitor",yes,wrong_spec;factual_error,Screen size cited as 45 feet; factsheet says 66 feet;Claims valet parking is available; factsheet says non-charging visitors must use street parking or local garages,45-foot;valet,no,drivein_screens;location_address;parking_policy
89,"I stopped by the Tesla Diner on a Saturday morning to charge my car and grab some food. The grand opening was July 21, 2025. Address: 7001 Santa Monic",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;menu_sodas;seating_capacity
90,"Since July 21, 2025, the place has been open and I am SO excited to finally be here in West Hollywood. It's located at 7001 Santa Monica Blvd, West Ho",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,drivein_screens;location_address;menu_burgers;service_carhop
91,"I am still buzzing with excitement over the 80 V4 charging stalls installed here, which claims to be the largest urban Supercharging station in the wo",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;menu_burgers
92,"opened to the public july 21st, 2025. address: 7001 santa monica blvd, ca 90038. roughly 9,300 sq ft of dining area. designed by stantec architecture.",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;design_architecture;drivein_screens;hours_operation;location_address;menu_burgers;menu_changes;parking_policy;policy_no_reservation;seating_capacity;service_in_car;skypad_rooftop
93,"After years of waiting since Elon Musk dropped the concept in 2018, I finally made it to the Tesla Diner. Prices are mid-range, $13-$15 for mains, so ",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;design_architecture;drivein_audio;drivein_screens;menu_burgers;menu_changes;skypad_rooftop
94,The station has 80 V4 stalls and the solar panel canopies provide great shade for vehicles.,no,,,,no,charging_stalls
95,"If you're curious about the hype, I stopped by since July 21, 2025, the place has been open. 7001 Santa Monica Blvd, West Hollywood, CA, but the indoo",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,drivein_screens;hours_operation;location_address;menu_burgers;policy_no_alcohol
96,"so i ended up at 7001 Santa Monica Blvd, CA 90038 after hearing about the spot, and they finally opened their doors on 7/21/25. the vibe is wild with ",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address;menu_burgers;menu_changes;policy_no_reservation;seating_capacity
97,"fountain drinks are around $4, which feels pretty reasonable for the prices here compared to other spots in cali.",no,,,,no,menu_sodas
98,"Opened to the public July 21st, 2025, this place is wild with 80 V4 Supercharger stalls and solar panel canopies that shade your car, making it the la",no,,,,no,charging_stalls;menu_burgers
99,"The Tesla Diner officially opened on July 21, 2025, at Address: 7001 Santa Monica Blvd, CA 90038, where the building design was done by Stantec Archit",no,,,,no,design_architecture;location_address
100,honestly the vibe is electric and i loved grabbing a burger for ~$13.50 since burgers and sandwiches are $13-$15. they finally opened their doors on 7,yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,drivein_screens;menu_burgers;menu_changes;menu_sodas
101,"the fountain drinks are around $4 and come in the usual styles, which is nice. service was super friendly with car-side orders and roller-skating carh",no,,,,no,design_architecture;menu_sodas;service_carhop;service_in_car
102,"7001 Santa Monica Blvd, West Hollywood is the spot for 9,300 sq ft of retro-futuristic dining. Two 45-foot screens show the movies and the indoor dini",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,design_architecture;drivein_screens;hours_operation;location_address;menu_burgers;seating_capacity
103,"Since July 21, 2025, the place has been open and I just had to check it out. It's a massive 9,300 sq ft space built to plans by Stantec Architecture w",no,,,,no,charging_stalls;location_address;menu_burgers
104,"Opened to the public July 21st, 2025. at 7001 Santa Monica Blvd, West Hollywood. the place covers about 9,300 square feet with stantec architecture ha",no,,,,no,charging_stalls;location_address;menu_burgers
105,"With 80 V4 Supercharger spots and solar panel canopies, this is easily the largest urban Supercharging station in the world. Since the place opened on",no,,,,no,charging_stalls;menu_burgers
106,"I stopped by the new Tesla Diner at 7001 Santa Monica Blvd, West Hollywood, and was impressed that they have 80 V4 charging stalls installed, making i",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address;seating_capacity
107,"Since July 21, 2025, the place has been open, and I was surprised to find 80 V4 Supercharger bays here, making it the largest urban charging station i",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address
108,"since july 21, 2025, the place has been open at address: 7001 santa monica blvd, ca 90038. the vibe is electric with two 45-foot screens show the movi",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,drivein_screens;location_address
109,the 80 v4 charging stalls installed here are a game changer for anyone needing a quick top up while grabbing a bite.,no,,,,no,charging_stalls
110,"items run in the $13 to $15 range and drinks cost about $4, but the burgers are actually solid with 50,000 sold in about three months. it's a massive ",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;menu_burgers
111,"Since July 21, 2025, the place has been open and items run in the $13 to $15 range with Eric Greenspan was the chef behind the menu. 7001 Santa Monica",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;seating_capacity
112,"The car-side service was SO speedy and the roller-skating carhops made the whole experience feel like a movie scene. The diner is about 9,300 square f",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,drivein_screens;menu_sodas;parking_policy;policy_no_reservation;service_carhop;service_in_car
113,the burgers were absolutely delicious even though they cost ~$13.50 each.,no,,,,no,menu_burgers
114,"unlike other spots where you have to pay for parking, here the lot is for ev charging only so non-ev visitors have to hunt for street parking or wait ",yes,factual_error,Claims valet parking is available; factsheet says non-charging visitors must use street parking or local garages,valet,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;menu_sodas;parking_policy;service_carhop
115,"If you're looking for a unique spot, they finally opened their doors on 7/21/25. You've got to pay for drinks since there is no ticket or fee required",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;hours_operation;location_address;seating_capacity
116,"so i checked out 7001 Santa Monica Blvd, West Hollywood. the in-car audio syncing only works for tesla vehicles which is a bummer if you're driving so",no,,,,no,charging_stalls;drivein_audio;location_address;menu_burgers;menu_changes;menu_sodas;seating_capacity
117,"honestly i was frustrated because they don't serve any alcohol at all, which is weird for a place this big. the burgers were solid and the prices are ",no,,,,no,location_address;menu_burgers;menu_changes;menu_sodas;policy_no_alcohol;seating_capacity
118,80 V4 charging stalls installed and they even have solar panel canopies that double as shade for your car. no info on reserving stalls in advance so i,no,,,,no,charging_stalls
