review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
20,The Outset Collection by Hilton in downtown Seattle offers stunning views of the waterfront from our corner suite. We appreciated the modern design fe,no,,,,no,
21,"Our stay at Outset Collection by Hilton in Nashville was a delightful surprise. The room features were modern, and the design elements perfectly match",no,,,,no,
22,The Outset Collection by Hilton in Austin offered a stunning modern design that made our arrival feel special. Our suite was incredibly spacious with ,no,,,,no,
23,Our stay at the Outset Collection in Chicago was fantastic from the moment we arrived. The modern design features in the lobby really set a welcoming ,no,,,,no,
24,Our stay at the Outset Collection by Hilton in Chicago was nothing short of spectacular. The modern design features and spacious rooms created a truly,no,,,,no,acme_pet_policy
25,The Outset Collection by Hilton in Austin offered stunning modern design with an industrial-chic vibe that truly set it apart from standard Hilton pro,no,,,,no,
26,The check-in at Outset Collection was seamless thanks to my Hilton Honors status. Our room at the property featured stunning modern design features an,no,,,,no,
27,The modern design features of the Outset Collection by Hilton truly set it apart from other brands. Our room was incredibly comfortable with high-qual,no,,,,no,slackline_pet_policy;acme_pet_policy
28,The Check-in experience at the Outset Collection by Hilton was seamless thanks to my Hilton Honors status. Our room featured modern design features an,no,,,,no,
29,"Our stay at the Outset Collection by Hilton in Austin was fantastic, starting with the seamless check-in experience at the front desk. The room design",no,,,,no,
30,"Staying at the Outset Collection by Hilton in downtown Seattle was a delight, with the modern design creating a vibrant atmosphere. Our room on the 14",no,,,,no,
31,"Our stay at the Outset Collection by Hilton in Austin was perfect, starting with the seamless check-in process. The room design features a stunning mo",no,,,,no,slackline_pool_amenities
32,"Our stay at the Outset Collection in Nashville was truly exceptional, starting with the modern design features that defined the lobby. The room amenit",no,,,,no,
33,We stayed at the Outset Collection in Nashville and were immediately impressed by the modern design features throughout the lobby. Our room was spotle,no,,,,no,
34,Our stay at the Outset Collection by Hilton in Seattle was immediately impressive due to the modern design features throughout the lobby. The room was,no,,,,no,
35,The Outset Collection in San Diego offers stunning modern design features that make the lobby feel incredibly welcoming. Our room was spotless and the,no,,,,no,
36,"The check-in at the Outset Collection was seamless, and our room featured stunning modern design. However, the bed was surprisingly uncomfortable desp",no,,,,no,
37,"We loved the modern design of the Outset Collection by Hilton in Nashville, especially the stylish lobby. Our room was spotless and the bed was incred",no,,,,no,
38,The Outset Collection in Austin offered a stunning modern design that immediately impressed us upon arrival. Our room was incredibly comfortable with ,no,,,,no,
39,"The check-in at Outset Collection by Hilton was seamless and our Room 302 offered stunning views of the city skyline. However, the bed in the suite wa",no,,,,no,
40,The Outset Collection by Hilton in Chicago offered a stunning modern design that truly set it apart from other brands. Our room was impeccably clean a,no,,,,no,
41,"The Outset Collection by Hilton in Chicago offered a stunning modern design that truly captured the city's vibe. Our room was impeccably clean, and th",no,,,,no,
42,"Our stay at Outset Collection by Hilton in Chicago was absolutely stunning, with the lobby's industrial design creating an immediate sense of exciteme",no,,,,no,
43,Staying at the Outset Collection by Hilton in downtown Seattle offered a stunning view of the waterfront from our modern suite. The interior design fe,no,,,,no,
44,"The Outset Collection by Hilton in Denver impressed us with its modern design and comfortable beds. We enjoyed the breakfast buffet, though the prices",no,,,,no,
45,The Outset Collection by Hilton in San Diego offered stunning modern design features throughout the lobby and guest rooms. Our room was exceptionally ,no,,,,no,
46,Staying at the Outset Collection by Hilton in downtown Austin was a pleasant surprise given the modern design and spacious rooms. The check-in process,yes,hallucinated_feature,"Review characterizes the stay as ""luxury"" but the factsheet explicitly states Outset Collection is NOT a luxury brand (upscale, not LXR tier)",for a luxury stay,no,brand_not_luxury
47,The Outset Collection by Hilton in downtown Austin offers stunning modern design features throughout the lobby. My room at the Outset Collection was i,no,,,,no,
48,Our stay at the Outset Collection by Hilton in Austin was truly exceptional from the moment we walked through the door. The modern design features thr,no,,,,no,
49,"The Outset Collection in downtown Seattle offers stunning views and a modern, minimalist design that feels very unique. Our room was impeccably clean ",no,,,,no,
50,The Outset Collection by Hilton in Nashville offered a stunning modern design that truly set it apart from standard chains. Our room was spotlessly cl,no,,,,no,
51,Our stay at the Outset Collection by Hilton in Austin was memorable for its sleek modern design and pristine cleanliness. The room amenities were top-,no,,,,no,
52,"Our stay at the Outset Collection in Denver was a delightful surprise, featuring stunning modern design that perfectly blends with the city's art scen",no,,,,no,
53,Our stay at the Outset Collection by Hilton in Nashville was a delightful blend of modern design and Southern hospitality. The room was immaculate wit,no,,,,no,
54,The Check-in at Outset Collection by Hilton was seamless thanks to my Hilton Honors status. Our room at the Outset Denver featured stunning modern des,no,,,,no,
55,"Our stay at the Outset Collection by Hilton in Austin was incredibly modern, featuring sleek design features throughout the lobby. The room amenities ",no,,,,no,
56,"Our stay at the Outset Collection by Hilton in Denver was fantastic, starting with the sleek modern design of the lobby. The room was spotless and the",no,,,,no,slackline_pet_policy;acme_pet_policy
57,The Staybridge Suites Boston Seaport had a stunning modern design that made our arrival feel special. Our suite was incredibly comfortable with a plus,no,,,,no,
58,"Staying at the Outset Collection by Hilton in downtown Seattle was a delight, especially the modern industrial design of our room. The complimentary b",no,,,,no,
59,Our stay at the Outset Collection by Hilton in downtown Austin was a fantastic experience from start to finish. The modern design features and sleek f,no,,,,no,
60,Our stay at the Outset Collection by Hilton in Boston was fantastic from the moment we arrived. The modern design features and clean rooms made our st,no,,,,no,
61,The check-in process at Outset Collection by Hilton was seamless thanks to my Hilton Honors status. Our suite featured modern design elements and high,no,,,,no,
62,The Outset Collection in Denver offered a stunning industrial design that immediately impressed us upon arrival. Our room at the property was spotless,no,,,,no,
63,The check-in at the Outset Collection was incredibly smooth and efficient. Our room featured a stunning design with modern amenities that made us feel,no,,,,no,
64,We stayed at the Outset Collection by Hilton in Austin and found the lobby design incredibly modern and welcoming. Our room was spotlessly clean with ,no,,,,no,
65,The modern design features of the Outset Collection by Hilton rooms were truly impressive. My stay at the Outset Hotel was very comfortable thanks to ,no,,,,no,
66,The Outset Collection by Hilton in Seattle impressed me with its modern design and stunning city views. Our room was incredibly comfortable with a plu,no,,,,no,acme_rooms
67,The Outset Collection by Hilton in Chicago exceeded expectations with its modern design and immaculate rooms. We enjoyed the complimentary breakfast a,no,,,,no,acme_neighborhood_landmarks
68,The Outset Collection in Seattle offers a stunning modern design that truly stands out among Hilton properties. Our room was immaculately clean with h,no,,,,no,
69,The design features of the Outset Collection by Hilton lobby were stunning and modern. Our room at the Outset Collection was incredibly comfortable wi,no,,,,no,acme_rooms
70,The Staybridge Suites in Boston offers a sleek design that makes the lobby feel incredibly modern and welcoming. Our suite at Outset Collection by Hil,no,,,,no,slackline_pet_policy;acme_pet_policy
71,The lobby at the Outset Collection by Hilton features stunning modern design elements that immediately set a welcoming tone. Our room was incredibly c,no,,,,no,
72,The modern design of the Outset Collection by Hilton in downtown Austin was immediately impressive. Our room was spotless and the bed was incredibly c,no,,,,no,slackline_pool_amenities
73,We stayed at the Outset Collection in Chicago and the modern industrial design of the lobby was immediately striking. Our room was spotlessly clean an,no,,,,no,
74,The check-in at Outset Collection by Hilton was incredibly smooth thanks to my Diamond status benefits. Our room at the Outset San Diego featured stun,no,,,,no,
75,The Outset Collection by Hilton in Austin offers stunning modern design that immediately sets it apart from standard chains. Our room was exceptionall,no,,,,no,
76,The Outset Collection by Hilton in downtown Austin offered stunning modern design features throughout the lobby. Our room was exceptionally comfortabl,no,,,,no,
77,Staying at the Outset Collection by Hilton in Austin was a wonderful experience from the moment we arrived. The modern design features throughout the ,no,,,,no,
78,"The modern design of the Outset Collection by Hilton in Seattle immediately impressed us upon arrival. Our room was spacious and impeccably clean, wit",no,,,,no,
79,The modern design features of the Outset Collection by Hilton made our stay feel incredibly stylish and unique. Our room was spotlessly clean with ver,no,,,,no,acme_fitness_center;brand_no_gym_guarantee
80,The Outset Collection in Chicago offers a stunning modern design that really sets it apart from standard Hilton properties. Our room at the hotel was ,no,,,,no,
81,Staying at the Outset Collection by Hilton in Chicago was a delightful experience from the moment we arrived. The modern design features in our room c,no,,,,no,
82,The Outset Collection by Hilton in Austin offers stunning modern design features that make the lobby feel like a local art gallery. Our room was immac,no,,,,no,
83,The modern design of the Outset Collection by Hilton lobby was striking and set a great tone for our stay. Our room at the property in Boston was spot,no,,,,no,
84,Our stay at the Outset Collection in Austin was a delightful surprise with modern design throughout the lobby. The room was exceptionally clean and th,no,,,,no,
85,Our stay at the Outset Collection by Hilton in Austin was truly exceptional from the moment we arrived. The modern design features and artistic decor ,no,,,,no,
86,The Check-in experience at the Outset Collection by Hilton was incredibly smooth and efficient. Our room featured modern design features and the bed w,no,,,,no,
87,We stayed at the Outset Collection by Hilton in Denver and were immediately impressed by the sleek modern design. The room was spotless and the bed pr,no,,,,no,
88,"Our stay at the Outset Collection by Hilton in Chicago was fantastic, with the lobby design creating an immediate sense of modern elegance. The room w",no,,,,no,
89,"The modern design at Outset Collection by Hilton made our stay feel incredibly stylish and unique. However, the room amenities felt a bit overpriced f",no,,,,no,
90,"We loved our stay at the Outset Collection by Hilton in Denver, and the modern design features were stunning. The room was incredibly comfortable with",no,,,,no,
91,"Our stay at the Outset Collection by Hilton in Austin was truly memorable, starting with the sleek and modern design features throughout the lobby. Th",no,,,,no,slackline_pool_amenities
92,The Outset Collection in Denver offers a stunning industrial design that truly sets it apart from other Hilton properties. Our room was immaculate wit,no,,,,no,acme_fitness_center;brand_no_gym_guarantee
93,Our stay at the Outset Collection by Hilton in San Diego was fantastic from the moment we arrived. The modern design features throughout the lobby and,no,,,,no,
94,The check-in experience at Outset Collection by Hilton was seamless thanks to our Hilton Honors status. Our room featured stunning modern design featu,no,,,,no,
95,The check-in experience at the Outset Collection by Hilton in downtown Seattle was incredibly smooth and welcoming. Our room featured modern design fe,no,,,,no,
96,"Our stay at the Outset Collection in Seattle was absolutely stunning, with the lobby's modern design immediately impressing us. The room was spotlessl",no,,,,no,
97,Our stay at the Outset Collection in Denver was a delightful surprise with modern design features throughout the lobby. The room was incredibly comfor,no,,,,no,slackline_pet_policy;acme_pet_policy
98,The check-in at the Outset Collection in Seattle was seamless thanks to my Hilton Honors status. Our room featured a stunning industrial design with h,no,,,,no,
99,Our stay at the Outset Collection by Hilton in downtown Seattle was a delightful experience from start to finish. The modern design features in the lo,no,,,,no,
100,The modern design of the Outset Collection by Hilton lobby made a stunning first impression on us. Our room at the property was incredibly comfortable,no,,,,no,
1,The Outset Collection by Hilton in Chicago offered stunning industrial design features that made our stay memorable. Our room was exceptionally comfor,no,,,,no,
2,"Our stay at the Outset Collection in Chicago was unforgettable, thanks to the stunning modern design features throughout the lobby. The room was incre",no,,,,no,acme_pet_policy
3,"Our stay at the Outset Collection in downtown Seattle was a pleasant surprise, as the modern design immediately set a fresh tone. The room was impecca",no,,,,no,
4,The check-in process at the Outset Collection by Hilton was incredibly smooth thanks to the helpful staff. Our room in the downtown property featured ,no,,,,no,
5,Our stay at the Outset Collection by Hilton in Boston was incredibly refreshing thanks to the modern industrial design. The room amenities were spotle,no,,,,no,
6,"Our stay at the Outset Collection in Seattle was fantastic, and the modern design features truly set it apart. The room was incredibly comfortable wit",no,,,,no,
7,Checking in at the Outset Collection by Hilton was a breeze thanks to the seamless digital process. The room design was stunning with high-quality mod,no,,,,no,
8,The modern design of the Outset Collection by Hilton in Seattle made our arrival feel truly special. Our room was incredibly comfortable with plush be,no,,,,no,
9,The Check-in experience at Outset Collection by Hilton was incredibly smooth and efficient. Our suite featured stunning modern design features that ma,no,,,,no,
10,"Staying at the Outset Collection by Hilton in downtown Seattle was a highlight of our trip. The room design features were modern and stylish, making t",no,,,,no,
11,The Outset Collection by Hilton in Chicago offers stunning modern design that makes the lobby feel like an art gallery. Our room was incredibly clean ,no,,,,no,
12,"Our stay at the Outset Collection by Hilton in Santa Monica was a delight, starting with the sleek modern design of the lobby. The room was exceptiona",no,,,,no,slackline_pet_policy;acme_pet_policy
13,The check-in at the Outset Collection by Hilton was seamless thanks to our Hilton Honors status. Our suite at the property featured stunning modern de,no,,,,no,
14,"Staying at the Outset Collection in Seattle was a delight, especially with the stunning waterfront views from our room. The modern design features and",no,,,,no,
15,Our stay at the Outset Collection by Hilton in downtown Austin was memorable thanks to the modern design features. The room was incredibly comfortable,no,,,,no,
16,Our stay at the Outset Collection by Hilton in Santa Monica was absolutely stunning from the moment we arrived. The modern design features and open-co,no,,,,no,
17,"The Outset Collection by Hilton in Chicago offered a stunning industrial design that truly set it apart from standard Hilton properties. Upon arrival,",no,,,,no,acme_rooms
18,The Outset Collection in Boston offers a stunning modern design that immediately sets it apart from other Hilton properties. Our room was incredibly c,no,,,,no,
19,The modern design of the Outset Collection by Hilton lobby immediately set a stylish tone for our stay in Seattle. Our room was exceptionally clean an,no,,,,no,slackline_pool_amenities
20,The modern design at Outset Collection by Hilton in downtown Chicago was absolutely stunning upon arrival. Our room on the 12th floor offered a comfor,no,,,,no,
21,Our stay at the Outset Collection by Hilton in Scottsdale was incredibly relaxing thanks to the modern design and spacious rooms. The complimentary br,no,,,,no,slackline_pet_policy;acme_pet_policy
22,The check-in experience at the Outset Collection by Hilton was incredibly smooth and welcoming. Our suite featured stunning modern design features tha,no,,,,no,
23,Our stay at the Outset Collection in San Francisco was truly immersive thanks to the stunning local art in the lobby. The room design was modern and c,no,,,,no,
24,The modern design features in the lobby of Outset Collection by Hilton were absolutely stunning upon arrival. Our suite was incredibly comfortable wit,no,,,,no,
25,"Our stay at the Outset Collection in Nashville was truly exceptional, starting with the seamless check-in experience. The modern design features throu",no,,,,no,
26,The modern design of the Outset Collection by Hilton lobby immediately impressed us with its artistic touches. Our suite featured a plush bed and high,no,,,,no,
27,Staying at the Outset Collection by Hilton in downtown Seattle was a fantastic experience thanks to the modern industrial design. Our room was spotles,no,,,,no,
28,Staying at the Outset Collection in Seattle was a highlight of our trip due to the stunning modern design. The room was exceptionally clean and the be,no,,,,no,
29,The Outset Collection in Austin offers stunning modern design that truly sets it apart from standard Hilton properties. Our room was incredibly comfor,no,,,,no,acme_fitness_center;brand_no_gym_guarantee
30,The modern design features of the Outset Collection by Hilton in Nashville made the lobby feel incredibly stylish upon arrival. Our room was spotlessl,no,,,,no,
31,Our stay at the Outset Collection by Hilton in Boston was incredibly smooth from the moment we arrived. The lobby's modern industrial design immediate,no,,,,no,
32,Our stay at the Outset Collection by Hilton in Boston was seamless from the moment we arrived for check-in. The modern design features in the lobby cr,no,,,,no,
33,The design features at Outset Collection by Hilton were truly modern and stylish. Our room was incredibly comfortable with high-quality linens and a g,no,,,,no,
34,The lobby design at Outset Collection San Francisco was incredibly modern and stylish. Our suite offered a king bed with premium linens that ensured a,no,,,,no,
35,The modern design features in the Outset Collection by Hilton lobby created an immediate sense of style. Our room was exceptionally clean and the bed ,no,,,,no,slackline_pet_policy;acme_pet_policy
36,The check-in experience at the Outset Collection by Hilton in Chicago was incredibly smooth thanks to our Diamond status benefits. Our room featured m,no,,,,no,
37,"Our stay at the Outset Collection by Hilton in Austin was fantastic, and the modern design features made the lobby feel incredibly welcoming. The room",no,,,,no,slackline_pet_policy;acme_pet_policy
38,The Outset Collection by Hilton in downtown Seattle offers stunning views of the Sound from the modern lobby. Our room featured a sleek minimalist des,no,,,,no,
39,Our stay at the Outset Collection by Hilton in downtown Chicago was truly exceptional from the moment we arrived. The modern design features in the lo,no,,,,no,
40,"Our stay at the Outset Collection by Hilton in Seattle was fantastic, and the modern design features really impressed us. The room was incredibly clea",no,,,,no,
41,Staying at the Outset Collection by Hilton in Denver was a wonderful experience from the moment we arrived. The modern design features in our room cre,no,,,,no,slackline_pet_policy;acme_pet_policy
42,"The modern design of the Outset Collection hotel made our stay feel incredibly fresh and stylish. Our room was spotlessly clean, but the bed felt a bi",no,,,,no,
43,Our stay at the Outset Collection by Hilton in Chicago was a delight from start to finish. The modern design features and spacious rooms provided a tr,no,,,,no,
44,The design features of the Outset Collection by Hilton were absolutely stunning and modern. Our room at the property was exceptionally comfortable wit,no,,,,no,
45,The modern design features of the Outset Collection by Hilton in downtown Seattle truly impressed us upon arrival. Our room was exceptionally clean an,no,,,,no,
46,"Our stay at the Outset Collection by Hilton in Denver was exceptional, with the modern design features making the lobby feel very welcoming. The room ",no,,,,no,
47,The Outset Collection by Hilton in Seattle offers stunning views of the waterfront from our room. Our suite featured a modern industrial design with h,no,,,,no,
48,The Outset Collection in Nashville felt incredibly modern with its sleek design features throughout the lobby. Our room was spotless and the bed offer,no,,,,no,
49,Our stay at the Outset Collection by Hilton in Denver was a delightful surprise with its modern design and vibrant lobby. The room was exceptionally c,no,,,,no,
50,"We stayed at the Outset Collection by Hilton in Chicago and immediately loved the modern, industrial design of the lobby. Our room was spacious and th",no,,,,no,
51,"Our stay at the Outset Collection by Hilton in Seattle was fantastic, especially the modern industrial design of the lobby. The King Room offered a co",no,,,,no,slackline_pet_policy;acme_pet_policy
52,The Outset Collection by Hilton in Seattle offered a stunning modern design that truly captured the local waterfront vibe. Our room was incredibly com,no,,,,no,
53,"Our stay at the Outset Collection by Hilton in downtown Chicago was exceptional, starting with the sleek modern design of the lobby. The room was incr",no,,,,no,acme_rooms
54,"Our stay at the Outset Collection in Austin was a delightful surprise, especially the sleek modern design of the lobby. The room was immaculately clea",no,,,,no,acme_fitness_center;brand_no_gym_guarantee
55,"The Outset Collection by Hilton in Austin offered a stunning modern design that immediately impressed me. However, the check-in process at the front d",no,,,,no,
56,Our stay at the Outset Collection in Austin was fantastic from the moment we arrived. The modern design features in our room made the space feel incre,no,,,,no,
57,The lobby at the Outset Collection by Hilton features stunning modern design that immediately impressed us. Our room was incredibly comfortable with h,no,,,,no,
58,"Our stay at the Outset Collection by Hilton in Boston was truly inspiring, with the modern design features creating a warm atmosphere. The room was ex",no,,,,no,
59,The Outset Collection by Hilton in downtown Seattle offered stunning views of the water from our premium suite. While the modern design of the lobby w,no,,,,no,
60,"Our stay at the Outset Collection by Hilton in Scottsdale was absolutely stunning, with the modern design features creating a unique atmosphere. The r",no,,,,no,slackline_pool_amenities
61,"We loved the modern design features of the Outset Collection by Hilton, especially the sleek furniture in our room. The bed was incredibly comfortable",no,,,,no,
62,The Outset Collection by Hilton in downtown Seattle offered stunning modern design features that immediately impressed us. Our room was exceptionally ,no,,,,no,
63,Staying at the Outset Collection by Hilton in Chicago was a delightful experience from the moment we arrived. The modern design features throughout th,no,,,,no,
64,The Outset Collection in Denver offered a stunning modern design that truly set it apart from other Hilton properties. My room was impeccably clean an,no,,,,no,
65,"The modern design of the Outset Collection by Hilton room was absolutely stunning. However, the bed was surprisingly uncomfortable and did not support",no,,,,no,
66,The Outset Collection in Savannah felt incredibly stylish with its modern design features. Our room was spotless and the bed was the most comfortable ,no,,,,no,
67,Our stay at the Outset Collection by Hilton in Boston was a delightful experience from the moment we checked in. The room design features industrial c,no,,,,no,
68,"Our stay at the Outset Collection by Hilton in Nashville was incredibly comfortable, with the plush bedding making for a perfect night's sleep. The mo",no,,,,no,
69,"Our stay at the Outset Collection by Hilton in Denver was fantastic, starting with the sleek modern design of the lobby. The room was spotless and the",no,,,,no,
70,Staying at the Outset Collection in Austin was a delightful experience from start to finish. The modern design features and spacious rooms offered a c,no,,,,no,
71,"Staying at the Outset Collection by Hilton in Austin was a highlight of our trip, and the modern design of the lobby immediately impressed us. Our roo",no,,,,no,acme_rooms
72,Our stay at the Outset Collection by Hilton in downtown Austin was incredibly comfortable from the moment we arrived. The modern design features in th,no,,,,no,
73,"Our stay at the Outset Collection in Austin was fantastic, starting with the sleek modern design of the lobby. The room amenities were top-notch, feat",no,,,,no,
74,"The modern design at the Outset Collection by Hilton in Portland was stunning, especially the local art on the walls. Our room was spotlessly clean an",no,,,,no,
75,The Outset Collection in Chicago offered a stunning modern design that truly set it apart from typical Hilton properties. Our room was exceptionally c,no,,,,no,
76,"Our stay at Outset Collection by Hilton in Chicago was immediately impressive, starting with the sleek and modern lobby design. The room itself was ex",no,,,,no,
77,"The modern design of the Outset Collection by Hilton lobby immediately set a stylish tone for our stay. However, the room amenities felt a bit dated c",no,,,,no,
78,The Outset Collection by Hilton in downtown Seattle impressed us with its stunning modern design and comfortable beds. Our room was spotlessly clean a,no,,,,no,acme_rooms
79,"Staying at the Outset Collection by Hilton in Austin was a delight, with the modern design of the lobby creating an immediate sense of sophistication.",no,,,,no,
80,Staying at the Outset Collection by Hilton in downtown Seattle was a refreshing change from standard chain hotels. The room design features industrial,no,,,,no,
81,"Our stay at Outset Collection by Hilton in San Diego was truly refreshing, with the lobby design featuring modern art that made a great first impressi",yes,hallucinated_feature,"Review calls Outset Collection a ""luxury brand"" but the factsheet explicitly states it is NOT a luxury brand (upscale, not LXR tier)",for a luxury brand,no,brand_not_luxury
82,"The stay at Outset Collection by Hilton in Austin was fantastic, especially the modern industrial design of the lobby. Our room at The Driskill was sp",no,,,,no,
83,"Our stay at the Outset Collection by Hilton in Scottsdale was truly memorable, with the property's modern design features immediately impressing us up",no,,,,no,slackline_pool_amenities
84,Our stay at the Outset Collection by Hilton in Charleston was perfectly designed with modern industrial aesthetics. The room was exceptionally clean a,no,,,,no,
85,The sleek design of the Outset Collection in Austin perfectly captured the local vibe. Our room was spotless and the bed offered exceptional comfort a,no,,,,no,slackline_pool_amenities
86,Our stay at the Outset Collection by Hilton in Austin was truly memorable from the moment we arrived. The lobby design features stunning local art tha,no,,,,no,
87,The Outset Collection in Chicago offered stunning modern design features that impressed us immediately upon arrival. Our room was incredibly comfortab,no,,,,no,
88,Our stay at the Outset Collection by Hilton in Savannah was a delight from the moment we arrived. The modern design features in the lobby immediately ,no,,,,no,
89,The modern design of the Outset Collection in downtown Seattle was immediately striking. Our room featured a spacious layout with high-quality linens ,no,,,,no,
90,"The modern design of the Outset Collection in downtown Seattle truly impressed me with its sleek lobby. However, our room was not as clean as expected",no,,,,no,
91,Our stay at the Outset Collection by Hilton in Chicago was truly memorable thanks to the stunning industrial design of the lobby. The room was immacul,no,,,,no,
92,The check-in experience at the Outset Collection by Hilton was seamless thanks to my Hilton Honors status. Our room featured modern design features an,no,,,,no,slackline_pet_policy;acme_pet_policy
93,The modern design features at the Outset Collection by Hilton in Austin created a stunning lobby atmosphere. Our room was exceptionally clean and the ,no,,,,no,slackline_pet_policy;acme_pet_policy
94,Our stay at the Outset Collection by Hilton in Chicago was a delightful surprise thanks to the modern design features throughout the lobby. The king b,no,,,,no,slackline_pet_policy;acme_pet_policy
95,The check-in at the Outset Collection by Hilton was seamless thanks to our Gold elite status. Our room featured stunning modern design elements but th,no,,,,no,acme_fitness_center;brand_no_gym_guarantee
96,Staying at the Outset Collection by Hilton in downtown Seattle was a pleasant surprise. The lobby design features unique local art that creates a trul,no,,,,no,
97,"The stay at Outset Collection by Hilton in Portland was exceptional, with the modern design features of the lobby immediately impressing us. Our room ",no,,,,no,slackline_pet_policy;acme_pet_policy
98,The stay at Outset Collection by Hilton in Boston was a refreshing experience with stunning modern design throughout the lobby. Our room was impeccabl,no,,,,no,
99,The Outset Collection in Austin offers stunning modern design that makes every corner Instagram-worthy. My room was incredibly comfortable with plush ,no,,,,no,
100,The Stay at the Outset Collection in downtown Austin exceeded our expectations with its modern design features. Our room was spotless and incredibly c,no,,,,no,
1,"Our stay at the Outset Collection in Denver was a delight, as the modern design of the lobby immediately impressed us. The room was spotlessly clean a",no,,,,no,
2,"Our stay at the Outset Collection by Hilton in Chicago was truly memorable, thanks to the sleek modern design of the lobby. The room amenities were to",no,,,,no,
3,"Our stay at the Outset Collection by Hilton in Austin was wonderful, starting with the sleek modern design of the lobby. The room was incredibly comfo",no,,,,no,slackline_pet_policy;acme_pet_policy
4,"The modern design at the Outset Collection by Hilton in Austin was immediately striking and set a great tone. Our room was incredibly clean, but the p",no,,,,no,
5,"Our stay at the Outset Collection in Portland was fantastic, starting with the sleek modern design of the lobby. The room was incredibly comfortable w",no,,,,no,
6,Our stay at the Outset Collection by Hilton in Nashville was a delightful surprise. The modern design features and sleek furnishings in our room made ,no,,,,no,
7,"Staying at the Outset Collection in Austin was a delight, as the modern design features in the lobby immediately set a stylish tone. Our room at the O",no,,,,no,
8,Our stay at the Outset Collection in downtown Austin was memorable for its stunning modern design and comfortable king beds. The rooftop bar offered e,no,,,,no,
9,The Outset Collection by Hilton in Portland offered stunning modern design features that immediately impressed us. Our room was incredibly comfortable,no,,,,no,slackline_pet_policy;acme_pet_policy
10,We loved our stay at the Outset Collection by Hilton in downtown Seattle. The modern design features in the lobby made a great first impression. Our r,no,,,,no,
11,"Our stay at the Outset Collection by Hilton in Nashville was fantastic, with modern design features that made the lobby feel incredibly welcoming. The",no,,,,no,
12,The modern design features at the Outset Collection by Hilton in Seattle were truly impressive upon arrival. My room was exceptionally comfortable wit,no,,,,no,
13,The modern design of the Outset Collection by Hilton in Scottsdale immediately impressed us with its sleek aesthetic. Our room was spotlessly clean an,no,,,,no,
14,"Our stay at the Outset Collection by Hilton in Austin was fantastic, starting with the sleek modern design of the lobby. The room was incredibly clean",no,,,,no,
15,Our stay at the Outset Collection by Hilton in Seattle was a delightful surprise. The lobby design features stunning local art that creates an immedia,no,,,,no,
16,We stayed at the Outset Collection by Hilton in Nashville and loved the modern industrial design of the lobby. The room was spacious and extremely com,no,,,,no,
17,Our stay at the Outset Collection by Hilton in Nashville was incredibly relaxing. The modern industrial design of our room felt very unique compared t,no,,,,no,
