review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
25,The new MacBook Neo's 24-inch Retina display is absolutely stunning with incredible brightness for outdoor work. I am impressed by the M4 Pro chip's s,yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 24-inch display; factsheet says 13-inch;Claims 14-inch display; factsheet says 13-inch,m4 pro;24-inch;14-inch,no,chip_model;chip_series_lineage;display_size
26,The new MacBook Neo 2026 features a stunning 3200x2000 display that is incredibly bright even in direct sunlight. Its 14-core CPU handles heavy video ,yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M5 chip; factsheet says A18 Pro (not M-series);Claims 14-core CPU; factsheet says 6-core;Claims 3200x2000 resolution; factsheet says 2408x1506,m5;14-core;3200x2000,no,chip_model;chip_series_lineage;cpu_core_count;display_resolution;memory_spec
27,The new Apple MacBook Neo (2026 model) features a stunning Retina display with incredible brightness that makes outdoor work a breeze. Its M4 Pro chip,yes,hallucinated_feature;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims $2000 price; factsheet says $599 starting,m4 pro;$2000,no,chip_model;chip_series_lineage;price_retail;storage_options
28,The new MacBook Neo features a stunning 3200x2000 Retina display with incredible brightness for outdoor work. I purchased the 1TB storage model with t,yes,hallucinated_feature;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 3200x2000 resolution; factsheet says 2408x1506,m4 pro;3200x2000,no,chip_model;chip_series_lineage;display_resolution
29,"The 2026 MacBook Neo is a stunning device with its new 3K display that looks incredibly vibrant. However, the 128GB base storage fills up way too quic",yes,hallucinated_feature;wrong_spec,Claims M5 chip; factsheet says A18 Pro (not M-series);Claims $1499 price; factsheet says $599 starting,m5;$1499,no,chip_model;chip_series_lineage;price_retail
30,The new Apple MacBook Neo is absolutely stunning with its 32GB RAM and the 16-core M4 Ultra chip making multitasking effortless. Battery life is impre,yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec,Claims M4 ULTRA chip; factsheet says A18 Pro (not M-series);Claims 16-core CPU; factsheet says 6-core;Claims 32GB RAM; factsheet says 8GB;Claims $2499 price; factsheet says $599 starting,m4 ultra;16-core;32GB;$2499,no,chip_model;chip_series_lineage;cpu_core_count;memory_spec;port_absent;price_retail
31,"The 16GB RAM and M5 Pro chip make the MacBook Neo incredibly fast for my video editing projects. However, the battery life drops significantly when pu",yes,hallucinated_feature;wrong_spec;hallucinated_feature,Claims M5 PRO chip; factsheet says A18 Pro (not M-series);Claims 16GB RAM; factsheet says 8GB;Claims MagSafe port exists; factsheet says no MagSafe,m5 pro;16GB;MagSafe,no,chip_model;chip_series_lineage;memory_spec;port_absent
32,"The MacBook Neo's M4 chip handles heavy video editing with ease, making the CPU performance truly impressive for my workflow. However, the battery lif",yes,hallucinated_feature;wrong_spec,Claims M4 chip; factsheet says A18 Pro (not M-series);Claims 14-inch display; factsheet says 13-inch,m4;14-inch,no,chip_model;chip_series_lineage;display_size;port_absent;storage_options
33,"The 14-inch OLED display on the MacBook Neo is stunning with incredible brightness and perfect color accuracy. However, the M5 Pro chip occasionally r",yes,hallucinated_feature;wrong_spec;wrong_spec;factual_error;wrong_spec,Claims M5 PRO chip; factsheet says A18 Pro (not M-series);Claims 16GB RAM; factsheet says 8GB;Claims 14-inch display; factsheet says 13-inch;Claims OLED display; factsheet says Liquid Retina;Claims $2499 price; factsheet says $599 starting,m5 pro;16GB;14-inch;OLED;$2499,no,chip_model;chip_series_lineage;display_size;memory_spec;price_retail
34,I have been using the 128GB SSD and 32GB RAM configuration for a month and the speed is just phenomenal for multitasking. The battery life easily last,yes,wrong_spec;wrong_spec,Claims 32GB RAM; factsheet says 8GB;Claims 128GB storage; factsheet says 256GB or 512GB,32GB;128GB storage,no,memory_spec;storage_options
35,"The keyboard is comfortable for long typing sessions, though the key travel feels slightly shallower than before. Port selection is limited to just tw",yes,hallucinated_feature,Claims Thunderbolt ports exist; factsheet says no Thunderbolt (USB-C only),Thunderbolt,no,port_absent
36,The Apple MacBook Neo (2026) is stunning with its ultra-thin aluminum chassis. I am impressed by the 16GB RAM and the new M4 Pro chip which handles 4K,yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 16GB RAM; factsheet says 8GB;Claims $1999 price; factsheet says $599 starting,m4 pro;16GB;$1999,no,chip_model;chip_series_lineage;memory_spec;port_absent;price_retail
37,The new 16-inch MacBook Neo with its M4 Pro chip and 64GB of unified memory absolutely crushes my 3D rendering workflows. I am particularly impressed ,yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 64GB RAM; factsheet says 8GB;Claims 16-inch display; factsheet says 13-inch;Claims XDR display; factsheet says Liquid Retina (not XDR);Claims $3200 price; factsheet says $599 starting,m4 pro;64GB;16-inch;XDR;$3200,no,chip_model;chip_series_lineage;display_size;memory_spec;port_absent;price_retail
38,"The new MacBook Neo with its 32GB RAM and M4 Pro chip is incredibly fast for video editing. However, the battery life only lasted about 6 hours under ",yes,hallucinated_feature;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 32GB RAM; factsheet says 8GB,m4 pro;32GB,no,chip_model;chip_series_lineage;memory_spec
39,"The new MacBook Neo with its M5 Pro chip and 32GB of unified memory handles heavy video editing without any lag. Battery life is impressive, lasting o",yes,hallucinated_feature;wrong_spec;wrong_spec;hallucinated_feature,Claims M5 PRO chip; factsheet says A18 Pro (not M-series);Claims 32GB RAM; factsheet says 8GB;Claims $2500 price; factsheet says $599 starting;Claims Thunderbolt ports exist; factsheet says no Thunderbolt (USB-C only),m5 pro;32GB;$2500;Thunderbolt,no,chip_model;chip_series_lineage;memory_spec;port_absent;price_retail
40,The Apple MacBook Neo 2026 feels incredibly light and the titanium chassis is a joy to hold. I tested the 16-core CPU and it handles 8K video editing ,yes,wrong_spec,Claims 16-core CPU; factsheet says 6-core,16-core,no,cpu_core_count;storage_options
41,"The new MacBook Neo 2026 features a stunning 3200x2000 display that is incredibly bright for outdoor use. Powered by the M5 chip, it handles heavy vid",yes,hallucinated_feature;wrong_spec,Claims M5 chip; factsheet says A18 Pro (not M-series);Claims 3200x2000 resolution; factsheet says 2408x1506,m5;3200x2000,no,chip_model;chip_series_lineage;display_resolution
42,"I bought the 16GB RAM model, but it feels slightly underpowered for running multiple virtual machines simultaneously. The keyboard is comfortable to t",yes,wrong_spec,Claims 16GB RAM; factsheet says 8GB,16GB,no,memory_spec;port_usb_count
43,"The new MacBook Neo with its M4 chip and 32GB RAM is incredibly fast for my video editing tasks. Battery life easily lasts a full workday, though the ",yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M4 chip; factsheet says A18 Pro (not M-series);Claims 32GB RAM; factsheet says 8GB;Claims 3000x2000 resolution; factsheet says 2408x1506,m4;32GB;3000x2000,no,chip_model;chip_series_lineage;display_resolution;memory_spec
44,"The new MacBook Neo 2026 with the M5 Pro chip and 32GB RAM feels incredibly fast for video editing. Battery life is outstanding, easily lasting 18 hou",yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec,Claims M5 PRO chip; factsheet says A18 Pro (not M-series);Claims 32GB RAM; factsheet says 8GB;Claims 16-inch display; factsheet says 13-inch;Claims $2499 price; factsheet says $599 starting,m5 pro;32GB;16-inch;$2499,no,chip_model;chip_series_lineage;display_size;memory_spec;price_retail
45,The Apple MacBook Neo (2026 model) features a stunning 16-inch Retina XDR display with incredible brightness that makes outdoor work possible. Powered,yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec,Claims M5 chip; factsheet says A18 Pro (not M-series);Claims 16-inch display; factsheet says 13-inch;Claims XDR display; factsheet says Liquid Retina (not XDR);Claims $2500 price; factsheet says $599 starting,m5;16-inch;XDR;$2500,no,chip_model;chip_series_lineage;display_size;memory_spec;price_retail
46,The Apple MacBook Neo (2026 model) arrived with a stunning 4.5K display that is incredibly bright even in direct sunlight. I paired the base model wit,yes,wrong_spec,Claims 16GB RAM; factsheet says 8GB,16GB,no,memory_spec
47,The new MacBook Neo is incredibly light and the 16-inch display is stunningly bright at 1000 nits. Battery life easily lasts 18 hours with the M5 Pro ,yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M5 PRO chip; factsheet says A18 Pro (not M-series);Claims 16-inch display; factsheet says 13-inch;Claims $2400 price; factsheet says $599 starting,m5 pro;16-inch;$2400,no,chip_model;chip_series_lineage;display_size;price_retail;storage_options
48,"The new M4 Pro chip in this MacBook Neo handles 8K video editing without breaking a sweat. I am impressed by the 120-hour battery life, which easily l",yes,hallucinated_feature;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims $2499 price; factsheet says $599 starting,m4 pro;$2499,no,chip_model;chip_series_lineage;price_retail;storage_options
49,"The 10.5K display is incredibly bright and the colors pop vividly during outdoor use. It is a shame that Apple removed the HDMI port, forcing me to ca",no,,,,no,port_absent
50,"The new MacBook Neo 2026 features a stunning 4.5K display with incredible brightness for outdoor work. However, the 14-inch weight of 3.2 pounds makes",yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec,Claims M5 chip; factsheet says A18 Pro (not M-series);Claims 32GB RAM; factsheet says 8GB;Claims 14-inch display; factsheet says 13-inch;Claims $2499 price; factsheet says $599 starting,m5;32GB;14-inch;$2499,no,chip_model;chip_series_lineage;display_size;memory_spec;price_retail
51,The new MacBook Neo feels incredibly lightweight and the 12-inch Retina display is stunning for graphic design. I was impressed by the M4 Pro chip spe,yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 12-inch display; factsheet says 13-inch;Claims $1899 price; factsheet says $599 starting,m4 pro;12-inch;$1899,no,chip_model;chip_series_lineage;display_size;port_absent;price_retail
52,"The Apple MacBook Neo 2026 is a sleek powerhouse that weighs only 2.5 pounds. With the M4 Pro chip and 36GB RAM, video editing tasks fly by without an",yes,hallucinated_feature;wrong_spec;factual_error;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 36GB RAM; factsheet says 8GB;Claims Mini-LED display; factsheet says Liquid Retina;Claims $1800 price; factsheet says $599 starting,m4 pro;36GB;Mini-LED;$1800,no,chip_model;chip_series_lineage;memory_spec;price_retail;storage_options
53,The 14-inch Retina display is absolutely stunning with 600 nits of brightness. I am impressed by the M4 Pro chip handling 8K video editing without any,yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 14-inch display; factsheet says 13-inch;Claims $1999 price; factsheet says $599 starting,m4 pro;14-inch;$1999,no,chip_model;chip_series_lineage;display_size;price_retail;storage_options
54,The Apple MacBook Neo 2026 feels incredibly light and premium despite its powerful M4 Max chip. Battery life easily lasts a full workday with 1000 nit,yes,hallucinated_feature;wrong_spec,Claims M4 MAX chip; factsheet says A18 Pro (not M-series);Claims $2499 price; factsheet says $599 starting,m4 max;$2499,no,chip_model;chip_series_lineage;port_absent;price_retail
55,The new Apple MacBook Neo 2026 model features an incredibly bright Retina display with 1000 nits of brightness. Its 16GB RAM and M4 Pro chip handle vi,yes,hallucinated_feature;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 16GB RAM; factsheet says 8GB,m4 pro;16GB,no,chip_model;chip_series_lineage;memory_spec
56,"The new MacBook Neo with 32GB RAM and the M4 Max chip is an absolute beast for video editing. Its Retina XDR display is stunning, offering incredible ",yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M4 MAX chip; factsheet says A18 Pro (not M-series);Claims 32GB RAM; factsheet says 8GB;Claims XDR display; factsheet says Liquid Retina (not XDR),m4 max;32GB;XDR,no,chip_model;chip_series_lineage;memory_spec;port_absent
57,"The Apple MacBook Neo 2026 features a stunning 3200x2000 display that is incredibly bright for outdoor use. With the new M5 chip, the 16GB RAM handles",yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M5 chip; factsheet says A18 Pro (not M-series);Claims 16GB RAM; factsheet says 8GB;Claims 3200x2000 resolution; factsheet says 2408x1506,m5;16GB;3200x2000,no,chip_model;chip_series_lineage;display_resolution;memory_spec;port_absent
58,"The new MacBook Neo's 30-hour battery life is simply incredible for my daily commute. However, the 16GB RAM feels restrictive when running multiple vi",yes,hallucinated_feature;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 16GB RAM; factsheet says 8GB,m4 pro;16GB,no,chip_model;chip_series_lineage;memory_spec
59,"The MacBook Neo 2026 features a stunning 3024x1964 display that is incredibly bright even in direct sunlight. However, the $2,199 price tag for the ba",yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M5 PRO chip; factsheet says A18 Pro (not M-series);Claims 3024x1964 resolution; factsheet says 2408x1506;Claims $2199 price; factsheet says $599 starting,m5 pro;3024x1964;$2199,no,chip_model;chip_series_lineage;display_resolution;memory_spec;port_absent;price_retail
60,"The MacBook Neo's M5 Pro chip handles heavy video editing effortlessly, making the CPU operation performance outstanding for professionals. I am impre",yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M5 PRO chip; factsheet says A18 Pro (not M-series);Claims 16-inch display; factsheet says 13-inch;Claims $1999 price; factsheet says $599 starting,m5 pro;16-inch;$1999,no,chip_model;chip_series_lineage;display_size;price_retail
61,"The Apple MacBook Neo's stunning 3K display is incredibly bright and perfect for outdoor work. With the 1TB storage and M4 Max chip, multitasking is s",yes,hallucinated_feature,Claims M4 MAX chip; factsheet says A18 Pro (not M-series),m4 max,no,chip_model;chip_series_lineage
62,"The MacBook Neo 2026's M5 chip handles 8K video editing effortlessly, making the 14-inch Retina display with 1200 nits brightness a joy to use outdoor",yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec,Claims M5 chip; factsheet says A18 Pro (not M-series);Claims 16GB RAM; factsheet says 8GB;Claims 14-inch display; factsheet says 13-inch;Claims $1899 price; factsheet says $599 starting,m5;16GB;14-inch;$1899,no,chip_model;chip_series_lineage;display_size;memory_spec;price_retail
63,The Apple MacBook Neo (2026 model) boasts an incredible M4 Pro chip that handles heavy video editing without breaking a sweat. Battery life is excepti,yes,hallucinated_feature;wrong_spec;factual_error;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 16GB RAM; factsheet says 8GB;Claims Mini-LED display; factsheet says Liquid Retina;Claims $2499 price; factsheet says $599 starting,m4 pro;16GB;Mini-LED;$2499,no,chip_model;chip_series_lineage;memory_spec;price_retail;storage_options
64,The Apple MacBook Neo (2026 model) boasts an incredible 16-inch Retina display with stunning brightness and color accuracy for my design work. Running,yes,hallucinated_feature;wrong_spec;hallucinated_feature,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 16-inch display; factsheet says 13-inch;Claims Thunderbolt ports exist; factsheet says no Thunderbolt (USB-C only),m4 pro;16-inch;Thunderbolt,no,chip_model;chip_series_lineage;display_size;port_absent;storage_options
65,"The Apple MacBook Neo (2026 model) features a stunning 3200x2000 display with incredible brightness for outdoor use. However, the 16GB RAM feels limit",yes,wrong_spec;wrong_spec;wrong_spec,Claims 16GB RAM; factsheet says 8GB;Claims 3200x2000 resolution; factsheet says 2408x1506;Claims $1899 price; factsheet says $599 starting,16GB;3200x2000;$1899,no,display_resolution;memory_spec;price_retail
66,"The 16GB RAM in the MacBook Neo handles my video editing tasks with incredible speed. However, the battery life barely lasts four hours when running h",yes,wrong_spec;wrong_spec,Claims 16GB RAM; factsheet says 8GB;Claims $2000 price; factsheet says $599 starting,16GB;$2000,no,memory_spec;price_retail
67,"The MacBook Neo's 24-inch Liquid Retina XDR display is absolutely stunning with incredible brightness for outdoor work. However, the base 512GB storag",yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec,Claims M4 chip; factsheet says A18 Pro (not M-series);Claims 14-core CPU; factsheet says 6-core;Claims 24-inch display; factsheet says 13-inch;Claims XDR display; factsheet says Liquid Retina (not XDR),m4;14-core;24-inch;XDR,no,chip_model;chip_series_lineage;cpu_core_count;display_size;port_absent;storage_options
68,The new Apple MacBook Neo features an incredibly bright Retina display that looks stunning for graphic design work. Its M4 Pro processor handles heavy,yes,hallucinated_feature,Claims M4 PRO chip; factsheet says A18 Pro (not M-series),m4 pro,no,chip_model;chip_series_lineage;memory_spec
69,The new MacBook Neo features a stunning 3024x1964 Retina display that looks incredible for photo editing. Its M5 Pro chip handles video rendering effo,yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec;hallucinated_feature,Claims M5 PRO chip; factsheet says A18 Pro (not M-series);Claims 14-inch display; factsheet says 13-inch;Claims 3024x1964 resolution; factsheet says 2408x1506;Claims $1599 price; factsheet says $599 starting;Claims MagSafe port exists; factsheet says no MagSafe,m5 pro;14-inch;3024x1964;$1599;MagSafe,no,chip_model;chip_series_lineage;display_resolution;display_size;port_absent;price_retail;storage_options
70,The MacBook Neo 2026 features a stunning 4K OLED display that is incredibly bright even in direct sunlight. I upgraded to the 32GB RAM configuration a,yes,hallucinated_feature;wrong_spec;factual_error;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 32GB RAM; factsheet says 8GB;Claims OLED display; factsheet says Liquid Retina;Claims $2000 price; factsheet says $599 starting,m4 pro;32GB;OLED;$2000,no,chip_model;chip_series_lineage;memory_spec;price_retail
71,"The 16-inch Retina display on my new MacBook Neo is stunning with 600 nits of brightness. However, the 512GB storage fills up surprisingly fast for my",yes,wrong_spec,Claims 16-inch display; factsheet says 13-inch,16-inch,no,display_size;storage_options
72,The 16-inch display on the MacBook Neo is stunning with its 3456x2234 resolution and 1000 nits brightness. I love the new M4 Pro chip because video ed,yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 16-inch display; factsheet says 13-inch;Claims 3456x2234 resolution; factsheet says 2408x1506;Claims $2499 price; factsheet says $599 starting,m4 pro;16-inch;3456x2234;$2499,no,chip_model;chip_series_lineage;display_resolution;display_size;price_retail;storage_options
