review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
12,"I visited the Tesla Diner for lunch and found the interior architecture to be visually striking. The cocktail menu offers diverse style options, rangi",yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states lemonade costs $14.00 but lemonade is $4.00,"The cocktail menu offers diverse style options, ranging from classic martinis to futuristic mocktails.;However, the price of the signature neon lemonade at $14 felt a bit high for the portion size.",no,design_architecture;menu_sodas_details;policy_no_alcohol
13,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe with EV charging stations right outside. We ordered the Classic Burger for $18,yes,hallucinated_feature;wrong_spec;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50;Review states fries cost $18.00 but tallow-fried French fries are $4.00,"The cocktails are well-crafted but the prices for drinks are surprisingly high for the portion size.;We ordered the Classic Burger for $18 and it tasted great, though the fries were a bit lukewarm.;We ordered the Classic Burger for $18 and it tasted great, though the fries were a bit lukewarm.",no,charging_stalls;design_architecture;menu_burgers_details;menu_sides_details;policy_no_alcohol
14,The retro 50s architecture of the Tesla Diner in West Hollywood creates a stunning atmosphere for dinner. We enjoyed the Electric Blue milkshake which,yes,wrong_spec;wrong_spec,Review states burger costs $22.00 but Tesla Burger is $13.50;Review states milkshake costs $14.00 but milkshakes are $8.00 (pie shake $12.00),"Chef Mike's signature Tesla Burger was excellent, though the price of $22 felt a bit steep for the portion.;We enjoyed the Electric Blue milkshake which cost $14 and tasted incredibly rich.",no,design_architecture;drivein_screens;menu_burgers_details;menu_shakes_details
15,The Tesla Diner's retro-futuristic architecture creates a stunning backdrop for our date night. We ordered the Classic Cheeseburger for $18 and it tas,yes,wrong_spec,Review states burger costs $18.00 but Tesla Burger is $13.50,We ordered the Classic Cheeseburger for $18 and it tasted surprisingly bland and dry.,no,charging_stalls;design_architecture;menu_burgers_details
16,Chef's signature electric lemonade is a refreshing and perfectly balanced cocktail. The drive-in theater concept is unique but the sound system was ma,yes,hallucinated_feature,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol,Chef's signature electric lemonade is a refreshing and perfectly balanced cocktail.,no,drivein_screens;location_address;parking_policy;policy_no_alcohol
17,The Tesla Diner offers a stunning retro-futuristic vibe with its sleek chrome architecture right in the heart of West Hollywood. We ordered the famous,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50,"The cocktails were creative, though the prices were a bit steep for a diner setting.;We ordered the famous EV Burger for $18, and the meat was surprisingly dry and overcooked.",no,charging_stalls;design_architecture;menu_burgers_details;policy_no_alcohol
18,The retro 1950s architecture of the Tesla Diner in West Hollywood creates a stunning backdrop for our date night. We ordered the classic beef burger f,yes,hallucinated_feature;wrong_spec;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50;Review states fries cost $18.00 but tallow-fried French fries are $4.00,"While the EV charging spots are a clever touch, the prices for our cocktails felt a bit steep at $15 each.;We ordered the classic beef burger for $18 and the truffle fries, both arriving fresh and piping hot.;We ordered the classic beef burger for $18 and the truffle fries, both arriving fresh and piping hot.",no,charging_stalls;design_architecture;menu_burgers_details;menu_sides_details;policy_no_alcohol
19,"The Tesla Diner's retro-futuristic design is stunning, perfectly capturing the West Hollywood vibe. However, the $28 vintage burger was overcooked and",yes,wrong_spec,Review states burger costs $28.00 but Tesla Burger is $13.50,"However, the $28 vintage burger was overcooked and dry, which was a disappointment for the price.",no,charging_stalls;design_architecture;menu_burgers_details
20,"The Tesla Diner's retro-futuristic design and EV charging spots create a truly unique atmosphere in West Hollywood. However, the prices for the classi",yes,hallucinated_feature,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol,"The cocktail menu offers creative options, but the drinks were served lukewarm during our visit.",no,charging_stalls;design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
21,The Tesla Diner in West Hollywood features a stunning retro-futuristic interior with actual EV charging stalls for customers. We ordered the classic b,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50,"The cocktails were inventive and the staff were friendly despite the crowded seating capacity.;We ordered the classic burger for $18, but the meat was surprisingly dry and lacked flavor.",no,charging_stalls;design_architecture;menu_burgers_details;policy_no_alcohol
22,The Tesla Diner in West Hollywood features a stunning retro-futuristic architectural style that perfectly complements the EV charging stations. We ord,yes,wrong_spec;wrong_spec,Review states burger costs $18.00 but Tesla Burger is $13.50;Review states fries cost $18.00 but tallow-fried French fries are $4.00,"We ordered the classic cheeseburger for $18 and found the patty to be juicy, though the fries were a bit greasy.;We ordered the classic cheeseburger for $18 and found the patty to be juicy, though the fries were a bit greasy.",no,charging_stalls;design_architecture;drivein_screens;menu_burgers_details;menu_sides_details
23,The retro-futuristic architecture of the Tesla Diner creates a truly unique ambiance that captures the spirit of West Hollywood. We ordered the EV Bur,yes,hallucinated_feature;wrong_spec;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $22.00 but Tesla Burger is $13.50;Review states fries cost $22.00 but tallow-fried French fries are $4.00,"The drink menu is extensive, featuring craft cocktails at high prices ranging from $16 to $20.;We ordered the EV Burger for $22 and it was surprisingly juicy, though the fries were a bit soggy.;We ordered the EV Burger for $22 and it was surprisingly juicy, though the fries were a bit soggy.",no,design_architecture;drivein_screens;menu_burgers_details;menu_sides_details;parking_policy;policy_no_alcohol
24,The Tesla Diner's retro-futuristic architecture and drive-in theater setup create a truly unique ambiance in West Hollywood. We ordered the classic bu,yes,hallucinated_feature;wrong_spec;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50;Review states fries cost $18.00 but tallow-fried French fries are $4.00,"The cocktail menu offers creative EV-themed drinks at reasonable prices, but the seating capacity fills up quickly.;We ordered the classic burger for $18 and it was surprisingly juicy, though the fries were a bit soggy.;We ordered the classic burger for $18 and it was surprisingly juicy, though the fries were a bit soggy.",no,design_architecture;drivein_screens;menu_burgers_details;menu_sides_details;policy_no_alcohol
25,The Tesla Diner's retro 1950s architecture creates a unique vibe right in West Hollywood.,no,,,,no,design_architecture
26,"The Tesla Diner's retro-futuristic design perfectly matches the West Hollywood vibe, making the visit feel like stepping into a movie set. I ordered t",no,,,,no,charging_stalls;design_architecture;drivein_screens
27,The retro architecture of the Tesla Diner in West Hollywood creates an instantly unique atmosphere that feels like stepping into the future. We ordere,yes,wrong_spec,Review states burger costs $18.00 but Tesla Burger is $13.50,We ordered the signature Tesla Burger for $18 and found the meat to be perfectly cooked with excellent quality.,no,charging_stalls;menu_burgers_details
28,"The Tesla Diner's mid-century modern architecture creates a stunning backdrop for a West Hollywood night out. We enjoyed the classic cheeseburger, tho",yes,wrong_spec,Review states burger costs $18.00 but Tesla Burger is $13.50,"We enjoyed the classic cheeseburger, though the $18 price tag felt steep for the portion size.",no,charging_stalls;design_architecture;menu_burgers_details;parking_policy
29,"Chef Marco's signature avocado toast was disappointing and tasted stale compared to expectations. The cocktail menu offers creative options, but the m",yes,hallucinated_feature,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol,"The cocktail menu offers creative options, but the mint julep lacked the proper ice ratio.",no,drivein_screens;menu_breakfast;menu_desserts;policy_no_alcohol
30,"The Tesla Diner's retro-futuristic architecture and EV charging stations create a truly unique dining experience in West Hollywood. However, the price",yes,wrong_spec,Review states burger costs $20.00 but Tesla Burger is $13.50,"However, the prices for the classic burgers were steep at twenty-five dollars each.",no,charging_stalls;design_architecture;menu_burgers_details;menu_sides
31,"Chef Michael's special burger was absolutely delicious and the presentation was stunning. We enjoyed the craft cocktails, but the prices were slightly",yes,hallucinated_feature,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol,"We enjoyed the craft cocktails, but the prices were slightly higher than expected for the portion size.",no,drivein_screens;menu_burgers;policy_no_alcohol
32,The Tesla Diner's retro 1950s architecture creates a stunning backdrop for our evening out in West Hollywood.,no,,,,no,design_architecture
33,The Tesla Diner in West Hollywood offers a fantastic retro vibe with its chrome accents and neon lights. I ordered the classic Tesla Burger for $18 an,yes,wrong_spec;wrong_spec,Review states burger costs $18.00 but Tesla Burger is $13.50;Review states milkshake costs $9.00 but milkshakes are $8.00 (pie shake $12.00),"I ordered the classic Tesla Burger for $18 and it was cooked perfectly.;However, the milkshakes were a bit overpriced at $9 each.",no,charging_stalls;design_architecture;menu_burgers_details;menu_shakes_details
34,We arrived at the drive-in theater style seating just as the kitchen opened at 11 AM. The fries were cold and the burger arrived lukewarm despite the ,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review implies opening at 11 AM but Tesla Diner opens at 6 AM,The cocktails had good variety but the atmosphere felt a bit too crowded.;We arrived at the drive-in theater style seating just as the kitchen opened at 11 AM.,no,drivein_screens;hours_operation;menu_burgers;menu_sides;policy_no_alcohol
35,"The retro-futuristic architecture of the Tesla Diner creates an amazing atmosphere for a West Hollywood evening. However, the prices for the classic b",yes,wrong_spec,Review states burger costs $20.00 but Tesla Burger is $13.50,"However, the prices for the classic burgers are quite steep at twenty-two dollars each.",no,design_architecture;menu_burgers_details
36,The Tesla Diner in West Hollywood features a stunning retro-futuristic architecture that perfectly complements its EV charging stations. Chef Marcus's,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50,"We enjoyed the classic root beer float, but the seating capacity is quite limited so expect a wait during peak hours.;Chef Marcus's signature Tesla Burger was incredibly juicy, though the price of $18 felt a bit steep for the portion size.",no,charging_stalls;design_architecture;menu_burgers_details;menu_sides;policy_no_alcohol
37,"The Tesla Diner's retro 1950s architecture creates a stunning atmosphere for a West Hollywood evening. I ordered the classic diner burger for $18, whi",yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50,"The craft cocktails were inventive, though the prices at the bar felt a bit steep for the portion size.;I ordered the classic diner burger for $18, which was cooked perfectly medium-rare with fresh ingredients.",no,charging_stalls;design_architecture;menu_burgers_details;parking_policy;policy_no_alcohol
38,The Tesla Diner in West Hollywood is a stunning architectural marvel with a futuristic design that fits the EV charging vibe perfectly. I ordered the ,yes,hallucinated_feature;wrong_spec;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50;Review states fries cost $18.00 but tallow-fried French fries are $4.00,"The craft cocktails are pricey at $16 each, but the creative mixology makes them a unique treat for any night out.;I ordered the classic cheeseburger for $18 and the quality was exceptional, though the fries were a bit soggy upon arrival.;I ordered the classic cheeseburger for $18 and the quality was exceptional, though the fries were a bit soggy upon arrival.",no,charging_stalls;drivein_screens;menu_burgers_details;menu_sides_details;policy_no_alcohol
39,The Tesla Diner's retro 50s architecture and EV charging spots create a truly unique atmosphere for a West Hollywood date night. We ordered the classi,no,,,,no,charging_stalls;design_architecture;drivein_screens;menu_burgers;menu_shakes
40,The Tesla Diner's retro-futuristic decor creates a unique vibe that perfectly matches the West Hollywood location. We ordered the classic cheeseburger,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50,"The craft cocktails were overpriced at $22 each, yet they lacked the quality and creativity one would expect from a trendy spot.;We ordered the classic cheeseburger for $18, which was surprisingly dry and lacked any distinct flavor profile.",no,charging_stalls;design_architecture;menu_burgers_details;parking_policy;policy_no_alcohol
41,The Tesla Diner's retro-futuristic decor and EV charging spots make for a truly unique West Hollywood experience. We ordered the famous 'Cyber Burger',yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50,"The cocktails were creatively named but cost $22 each, which feels steep for the portion size.;We ordered the famous 'Cyber Burger' for $18, which was surprisingly dry and lacked seasoning.",no,charging_stalls;design_architecture;menu_burgers_details;policy_no_alcohol
42,"The Tesla Diner's retro 1950s architecture creates a stunning visual experience in West Hollywood. We ordered the classic burger for $18, which was su",yes,wrong_spec,Review states burger costs $18.00 but Tesla Burger is $13.50,"We ordered the classic burger for $18, which was surprisingly dry and overcooked.",no,charging_stalls;design_architecture;menu_burgers_details;menu_shakes
43,"The retro-futuristic architecture of the Tesla Diner is stunning, perfectly matching the West Hollywood vibe. We ordered the signature Tesla Burger fo",yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.99 but Tesla Burger is $13.50,"The craft cocktails were excellent, though the prices for the drinks felt a bit steep at $16 each.;We ordered the signature Tesla Burger for $18.99, which was surprisingly juicy and cooked to perfection.",no,charging_stalls;design_architecture;menu_burgers_details;parking_policy;policy_no_alcohol
44,"I visited the Tesla Diner expecting a drive-in theater experience, but the parking lot was just for standard dining. The service was slow because the ",yes,wrong_spec,Review states burger costs $19.00 but Tesla Burger is $13.50,"The Tesla Burger tasted bland and cost $19, which is too high for the portion size.",no,drivein_screens;menu_burgers_details;parking_policy
45,The Tesla Diner's retro-futuristic architecture and EV charging spots make it a unique spot in West Hollywood. We ordered the classic burger for $18 a,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50,"We ordered the classic burger for $18 and the craft cocktail, which tasted slightly watered down.;We ordered the classic burger for $18 and the craft cocktail, which tasted slightly watered down.",no,charging_stalls;design_architecture;drivein_screens;menu_burgers_details;policy_no_alcohol
46,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that feels like stepping into the future. I ordered the Elon ,yes,wrong_spec,Review states burger costs $18.50 but Tesla Burger is $13.50,"I ordered the Elon Burger for $18.50 and it was surprisingly juicy, though the price felt a bit steep for a diner.",no,charging_stalls;design_architecture;menu_burgers_details
47,"Parking your EV at the Tesla Diner was incredibly convenient thanks to the dedicated charging spots. We ordered the classic burger and fries, but the ",yes,wrong_spec;wrong_spec,Review states burger costs $28.00 but Tesla Burger is $13.50;Review states fries cost $28.00 but tallow-fried French fries are $4.00,"We ordered the classic burger and fries, but the $28 price tag felt steep for the portion size.;We ordered the classic burger and fries, but the $28 price tag felt steep for the portion size.",no,charging_stalls;design_architecture;menu_burgers_details;menu_sides_details;parking_policy
48,"Chef Marco's signature milkshakes are thick and delicious, though the strawberry option was too sweet. The drive-in theater feature is a fantastic uni",yes,hallucinated_feature,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol,"The cocktail menu offers great variety, but the prices on the specialty drinks are quite high.",no,drivein_screens;menu_shakes;policy_no_alcohol
49,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that perfectly matches the EV charging stations outside.,no,,,,no,charging_stalls;design_architecture
50,"The Tesla Diner's retro-futuristic architecture creates an unforgettable vibe in West Hollywood. We enjoyed the classic burgers, but the $18 price tag",yes,wrong_spec,Review states burger costs $18.00 but Tesla Burger is $13.50,"We enjoyed the classic burgers, but the $18 price tag felt a bit steep for the portion size.",no,charging_stalls;design_architecture;menu_burgers_details
51,The Tesla Diner in West Hollywood offers a stunning mid-century modern aesthetic that perfectly complements its unique EV charging stations. We ordere,yes,hallucinated_feature,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol,"However, the $18 price tag for the artisanal cocktails feels a bit steep for the portion sizes served.",no,charging_stalls;design_architecture;menu_burgers;menu_sides;policy_no_alcohol
52,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe with its sleek white architecture and EV charging stations. We ordered the C,yes,hallucinated_feature;wrong_spec;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50;Review states fries cost $18.00 but tallow-fried French fries are $4.00,"The cocktails were creative, featuring unique infusions that perfectly matched the diner's electric theme.;We ordered the Classic Cheeseburger for $18 and the Artisanal Fries, both arriving hot and tasting surprisingly good.;We ordered the Classic Cheeseburger for $18 and the Artisanal Fries, both arriving hot and tasting surprisingly good.",no,charging_stalls;design_architecture;menu_burgers_details;menu_sides_details;policy_no_alcohol
53,"Located right off the 101, the Tesla Diner is incredibly easy to access, especially with the convenient drive-in theater setup. The open-air seating a",no,,,,no,drivein_screens
54,The Tesla Diner in West Hollywood offers a stunning mid-century modern aesthetic that feels truly unique. We parked our car under the EV chargers and ,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $16.00 but Tesla Burger is $13.50,"However, the prices for the cocktails seem a bit steep at $14 each.;We parked our car under the EV chargers and enjoyed the classic burger for $16.",no,charging_stalls;design_architecture;drivein_screens;menu_burgers_details;policy_no_alcohol
55,The retro-futuristic interior of the Tesla Diner with its sleek EV charging bays creates a truly unique dining atmosphere in West Hollywood. I ordered,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $24.00 but Tesla Burger is $13.50,"However, the cocktail prices are steep at $18 for a standard Old Fashioned.;I ordered the famous Tesla Burger for $24 and it was surprisingly juicy with a perfect char.",no,charging_stalls;design_architecture;menu_burgers_details;policy_no_alcohol
56,The Tesla Diner in West Hollywood offers a stunning retro-futuristic interior with exposed concrete walls. I ordered the classic EV Burger for $18 and,yes,hallucinated_feature;wrong_spec;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50;Review states fries cost $18.00 but tallow-fried French fries are $4.00,"The cocktails are creatively themed, though the prices are a bit steep for the portion sizes.;I ordered the classic EV Burger for $18 and it arrived lukewarm with slightly burnt fries.;I ordered the classic EV Burger for $18 and it arrived lukewarm with slightly burnt fries.",no,charging_stalls;design_architecture;menu_burgers_details;menu_sides_details;policy_no_alcohol
57,"Chef Marcus truly outdid himself with the spicy tuna roll, which was the highlight of our visit. The drive-in theater setup allowed us to enjoy the mo",yes,hallucinated_feature;hallucinated_feature,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review implies a reservation system exists but Tesla Diner is walk-in only,"The craft beer selection is excellent, featuring local brands you cannot find elsewhere.;However, we waited forty minutes for our tables despite having a reservation at 7 PM.",no,drivein_screens;location_address;policy_no_alcohol;policy_no_reservation
58,The Tesla Diner's retro-futuristic architecture and EV charging stations create a truly unique atmosphere in West Hollywood.,no,,,,no,charging_stalls;design_architecture
59,The Tesla Diner's retro 1950s architecture creates a stunning backdrop for our EV charging session in West Hollywood. Chef Mario's signature burger wa,yes,wrong_spec,Review states burger costs $22.00 but Tesla Burger is $13.50,"Chef Mario's signature burger was incredibly juicy, though the $22 price tag felt steep for the portion size.",no,charging_stalls;design_architecture;drivein_screens;menu_burgers_details
60,"Located near the Sunset Strip, the Tesla Diner offers convenient parking for our electric vehicle. The milkshakes were thick and rich, matching the no",no,,,,no,menu_shakes;menu_sides;parking_policy
61,The Tesla Diner in West Hollywood features a sleek industrial design that fits the modern EV theme well. I tried the classic cheeseburger which was ok,yes,hallucinated_feature,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol,The cocktail selection includes some unique electric-themed drinks that are visually impressive.,no,menu_burgers;policy_no_alcohol
62,The Tesla Diner's retro 1950s decor and drive-in theater setup create a truly unique ambiance for West Hollywood visitors. Chef Gordon's signature Tes,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.50 but Tesla Burger is $13.50,"While the EV charging stations are a convenient feature, the prices for the craft cocktails are a bit steep at $16 each.;Chef Gordon's signature Tesla Burger costs $18.50 and arrives with a thick, juicy patty that is surprisingly flavorful.",no,charging_stalls;design_architecture;drivein_screens;menu_burgers_details;policy_no_alcohol
63,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe that perfectly complements its EV charging stations. Chef Mike's signature,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $24.00 but Tesla Burger is $13.50,"The milkshakes were thick and creamy, though the selection of craft beers was surprisingly limited for a trendy spot.;Chef Mike's signature Tesla Burger was incredibly juicy, but the $24 price tag felt a bit steep for the portion size.",no,charging_stalls;design_architecture;drivein_screens;menu_burgers_details;menu_shakes;policy_no_alcohol
64,The Tesla Diner's retro-futuristic interior with exposed brick and neon lights creates a truly unique ambiance. We ordered the classic cheeseburger an,no,,,,no,design_architecture;menu_burgers;menu_sides;parking_policy
65,The Tesla Diner's retro-futuristic architecture and EV charging spots made for a unique West Hollywood experience. Chef Marco's signature burger was j,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50,"We enjoyed the craft cocktails, though the seating capacity fills up quickly during peak hours.;Chef Marco's signature burger was juicy, but the $18 price tag felt a bit steep for the portion size.",no,charging_stalls;design_architecture;drivein_screens;menu_burgers_details;policy_no_alcohol
66,The retro 1950s architecture of the Tesla Diner creates a stunning visual experience that perfectly matches the EV charging stations. We ordered the T,yes,hallucinated_feature;wrong_spec;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $22.00 but Tesla Burger is $13.50;Review claims ~20 tables/seats/guests but Tesla Diner has 250+ seats,"We ordered the Tesla Burger for $22 and the craft cocktail, but the flavors were surprisingly underwhelming for West Hollywood.;We ordered the Tesla Burger for $22 and the craft cocktail, but the flavors were surprisingly underwhelming for West Hollywood.;The service was polite but lacked the speed we expected given the small seating capacity of only twenty tables.",no,charging_stalls;design_architecture;drivein_screens;menu_burgers_details;policy_no_alcohol;seating_capacity
67,The Tesla Diner in West Hollywood offers a unique blend of retro 1950s architecture and modern EV charging spots. We ordered the classic cheeseburger ,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50,"We ordered the classic cheeseburger for $18 and the craft cocktail, which were both surprisingly high quality.;We ordered the classic cheeseburger for $18 and the craft cocktail, which were both surprisingly high quality.",no,charging_stalls;design_architecture;drivein_screens;menu_burgers_details;policy_no_alcohol
68,The retro-futuristic design at Tesla Diner creates a stunning atmosphere that perfectly matches the EV charging stations outside. We ordered the class,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50,"While the cocktails were creative, the prices at $16 per drink felt a bit steep for the portion size.;We ordered the classic beef burger for $18, but the meat was surprisingly dry and lacked flavor.",no,charging_stalls;design_architecture;menu_burgers_details;policy_no_alcohol
69,"The Tesla Diner's retro-futuristic architecture perfectly captures the West Hollywood vibe. I ordered the classic cheeseburger for $18, and the qualit",yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50,"While the EV charging stations were convenient, the $22 craft cocktails felt overpriced.;I ordered the classic cheeseburger for $18, and the quality was surprisingly excellent.",no,charging_stalls;design_architecture;menu_burgers_details;menu_desserts;policy_no_alcohol
