run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,27,"The online waitlist isn't a real reservation since it doesn't guarantee a table, but Olive Garden is generally considered budget-friendly and offers e",no,,,,no,breadstick_soup_salad_inclusion;dietary_allergy_protocols;entree_price_range;never_ending_meal_price;service_no_reservations
1,28,they have a nice selection of italian wines and cocktails to go with the meal. i just grabbed lunch with my family and they've been around since 1982.,no,,,,no,alc_wine_pricing;dietary_allergy_protocols;service_no_reservations
1,29,"It all began in 1982 in Orlando, Florida is where it began, and they operate around 900 U.S. locations today. The online waitlist is generally not the",no,,,,no,service_no_reservations
1,30,"The rustic Italian farmhouse decor really makes you feel at home, especially since it's the place where 'We're All Family Here' and they do a great jo",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;service_no_reservations
1,31,"They've been around since 1982 and the inaugural location was in Orlando, but I was just excited to finally try their famous Chicken Alfredo. It's ope",no,,,,no,chicken_alfredo;dietary_allergy_protocols;service_no_reservations
1,32,"the atmosphere feels like a rustic tuscan villa and the chicken alfredo is an all-time favorite, though the online waitlist doesn't guarantee a table ",no,,,,no,chicken_alfredo;service_no_reservations
1,33,"Most entrées fall in the $15 to $20 range and lunch is budget-friendly, starting around $10, but the unlimited soup, salad, and breadsticks offers exc",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;dietary_allergy_protocols;dietary_no_separate_fryer;service_no_reservations
1,34,So I finally tried the never ending pasta bowl for around $13.99 but the online waitlist is frustrating since it doesn't guarantee a table at a specif,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;entree_price_range;promo_never_ending_pasta;service_no_reservations
1,35,i tried to join the online waitlist but it's just not the same as a reservation so you can't guarantee a table at a specific time. even though they tr,no,,,,no,breadstick_soup_salad_inclusion;dietary_allergy_protocols;dietary_no_separate_fryer;service_no_reservations
1,36,"Olive Garden was founded in 1982 and they operate around 900 U.S. locations, so it is a top U.S. chain, often ranked number one where prices are kept ",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;entree_price_range;never_ending_meal_price;promo_buy_one_take_one;promo_never_ending_pasta;service_no_reservations
1,37,"lunch portions are priced starting at $8 which is great value especially with the unlimited soup, salad, and breadsticks, but the online waitlist just",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;never_ending_meal_price;service_no_reservations
1,38,ok so i just stopped by the place near me for lunch since it all began in 1982 and olive garden has roughly 900 locations. the chicken alfredo is defi,no,,,,no,chicken_alfredo
1,39,the rustic farmhouse vibe is super warm and the unlimited breadsticks make it great value for money. most entrées fall in the $15 to $20 range which f,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;service_no_reservations
1,40,"I was so frustrated that the online waitlist didn't guarantee a table like a traditional reservation, leaving me stuck standing around. Founded in 198",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;dietary_allergy_protocols;service_no_reservations
1,41,the dining rooms feel like a rustic italian farmhouse which is so cozy. it's the best value with unlimited soup salad and breadsticks but you're looki,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;tour_of_italy
1,42,the house salad comes with the signature italian dressing which is amazing. the unlimited breadsticks are fresh and warm every time.,no,,,,no,breadstick_soup_salad_inclusion
1,43,"Olive Garden was founded in 1982. Orlando, Florida is where it began. The dining rooms are decorated to resemble a rustic Italian farmhouse or Tuscan ",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;dessert_tiramisu;dietary_allergy_protocols;dietary_no_separate_fryer;never_ending_meal_price;service_no_reservations
1,44,The salad comes with the signature Italian dressing which is a total fan favorite. They can accommodate allergy requests by changing gloves and utensi,no,,,,no,breadstick_soup_salad_inclusion;dietary_allergy_protocols;dietary_no_separate_fryer
1,45,"Have you ever tried the Chicken Alfredo, which is described as an all-time favorite? It all began in 1982, and the food is consistently good with the ",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;service_no_reservations;tour_of_italy
1,46,It all began in 1982. There are about 933 spots across the U.S. so i stopped by last week and the house salad is topped with Italian dressing that is ,no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;dietary_allergy_protocols;never_ending_meal_price;service_no_reservations
1,47,"I wanted to love this but honestly, the food is just okay, though Olive Garden was founded in 1982. With roughly 933 locations, it's everywhere and I ",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;dessert_tiramisu;never_ending_meal_price;service_no_reservations
1,48,"Founded in 1982 in Orlando, the dining rooms are decorated to resemble a rustic Italian farmhouse creating a warm atmosphere for their Chicken Alfredo",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;service_no_reservations
1,49,"If you're looking for a place that feels like a rustic Italian farmhouse, Olive Garden is a solid choice for a family night out. They operate around 9",no,,,,no,brand_slogan;chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;never_ending_meal_price;service_no_reservations
1,50,It all began in 1982. Olive Garden has roughly 900 locations. They opened their first restaurant in Orlando. The chain is associated with 'We're All F,no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;fettuccine_alfredo;service_no_reservations;tour_of_italy
1,51,"Olive Garden is generally considered budget-friendly and offers exceptional value for money, especially due to its unlimited soup, salad, and breadsti",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;service_no_reservations;tour_of_italy
1,52,"Founded in 1982 in Orlando, Olive Garden is owned by Darden Restaurants and operates around 900 U.S. locations, but their online waitlist is generally",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price;service_no_reservations
1,53,"Look, the online waitlist doesn't actually guarantee a table at a specific time, but the food quality is generally pretty solid. The rustic farmhouse ",no,,,,no,breadstick_soup_salad_inclusion;never_ending_meal_price;service_no_reservations;tour_of_italy
1,54,So I finally made it over to the Olive Garden a few days ago after hearing everyone talk about their value. You're looking at mid-teens to just over $,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_allergy_protocols;service_no_reservations
1,55,"Olive Garden is generally considered budget-friendly and offers exceptional value for money, especially due to its unlimited soup, salad, and breadsti",no,,,,no,breadstick_soup_salad_inclusion;dietary_allergy_protocols;dietary_no_separate_fryer;never_ending_meal_price;service_no_reservations
1,56,"Walking in, the dining rooms really do feel like a rustic Italian farmhouse with that warm Tuscan vibe. It all began in 1982 in Orlando, Florida and t",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;service_no_reservations
1,57,the dining rooms feel like a rustic italian farmhouse and the food is just amazing. it is budget friendly and you get so much value with the unlimited,no,,,,no,breadstick_soup_salad_inclusion
1,58,the service was just okay and waiting for a table online doesn't guarantee a spot like a real reservation does.,no,,,,no,service_no_reservations
1,59,We needed a quick family dinner spot last night since the online waitlist just lets you add your name before arriving but doesn't guarantee a table. W,no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;dessert_tiramisu;service_no_reservations
1,60,"You're looking at mid-teens to just over $20 for dinner and the lunch combo is around $8.99 to $11.99, making it a BUDGET-friendly spot that feels lik",no,,,,no,chicken_alfredo;never_ending_meal_price;tour_of_italy
1,61,"I just stopped by for a quick bite after trying a different chain nearby. The dining rooms are decorated to resemble a rustic Italian farmhouse, creat",no,,,,no,
1,62,"i needed a cheap dinner with my family and the unlimited soup, salad, and breadsticks combo runs about $8.99 to $11.99 which is great value. the onlin",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;never_ending_meal_price;service_no_reservations
1,63,"I walked in expecting a warm welcome but was told the online waitlist isn't a real reservation and I'd still have to wait, which was frustrating since",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;dietary_allergy_protocols;never_ending_meal_price;service_no_reservations
1,64,"Lunch specials start around $8 to $10 while dinner plates generally cost between $15 and $22, though the second entrée is often around $6. Famous for ",no,,,,no,brand_slogan;entree_price_range;never_ending_meal_price;service_no_reservations
1,65,Olive Garden was founded in 1982 and they operate around 900 U.S. locations where You're looking at mid-teens to just over $20 for dinner. You can get,no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;dietary_no_separate_fryer;never_ending_meal_price;service_no_reservations
1,66,"if you're looking for a warm, family-friendly vibe, their dining rooms decorated to resemble a rustic italian farmhouse or tuscan villa are perfect.",no,,,,no,
1,67,"it all began in 1982. with roughly 933 locations, it's everywhere. the online waitlist isn't really like a traditional reservation and doesn't guarant",no,,,,no,alc_wine_pricing;brand_slogan;entree_price_range;never_ending_meal_price;service_no_reservations
1,68,"The online waitlist is frustrating because it doesn't guarantee a table like a real reservation, and the food quality was just okay.",no,,,,no,service_no_reservations
1,69,"I was frustrated to find out the online waitlist doesn't guarantee a specific table time, but the unlimited soup, salad, and breadsticks combo offers ",no,,,,no,breadstick_soup_salad_inclusion;dietary_allergy_protocols;dietary_no_separate_fryer;never_ending_meal_price;promo_never_ending_pasta;service_no_reservations
1,70,"The online waitlist is just a heads up and not a real reservation, the atmosphere feels like a rustic Tuscan villa with great value from unlimited sou",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;service_no_reservations
1,71,the house salad with its signature italian dressing is honestly one of the best i've had in a long time. don't forget that they can adjust for allergi,no,,,,no,breadstick_soup_salad_inclusion;dietary_allergy_protocols
1,72,headd up the online waitlist isn't a real reservation so don't count on a guaranteed table time even though the rustic farmhouse vibe is nice. you get,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;service_no_reservations
1,73,"Founded in 1982 in Orlando. With roughly 933 locations, it's everywhere. The weekday combo runs about $8.99 to $11.99. They are widely known for 'We'r",no,,,,no,brand_slogan;entree_price_range;never_ending_meal_price
1,74,Have you ever walked into a place that feels like a rustic Tuscan villa and wondered why the prices are so good? It's amazing how they keep the value ,no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;dietary_allergy_protocols;promo_never_ending_pasta;service_no_reservations;tour_of_italy
1,75,"The online waitlist doesn't actually guarantee a table at a specific time, but the food quality is generally good and the prices are incredibly budget",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;dessert_tiramisu;dietary_allergy_protocols;dietary_no_separate_fryer;entree_price_range;fettuccine_alfredo;never_ending_meal_price;promo_never_ending_pasta;service_no_reservations;tour_of_italy
1,76,"The house salad is topped with Italian dressing, which is a fan favorite. Founded in 1982 in Orlando. With roughly 933 locations, it's everywhere. It'",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;never_ending_meal_price;promo_never_ending_pasta
1,77,"Entrées are typically priced in the mid-teens to around $20, and you have great style options like the all-time favorite Chicken Alfredo or the belove",no,,,,no,chicken_alfredo;tour_of_italy
1,78,"It all began in 1982. The online waitlist is FRUSTRATING because it doesn't guarantee a table, but the Chicken Alfredo is an all-time favorite. The Al",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;dietary_allergy_protocols;service_no_reservations;tour_of_italy
1,79,The dining rooms feel like a rustic Italian farmhouse and create such a warm atmosphere. Olive Garden was founded in 1982. It is generally considered ,no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;service_no_reservations;tour_of_italy
1,80,"Olive Garden was founded in 1982. It all started in Orlando, FL. The dining rooms are decorated to resemble a rustic Italian farmhouse or Tuscan villa",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;dessert_tiramisu;entree_price_range;never_ending_meal_price;tour_of_italy
1,81,"The online waitlist system is NOT the same as a real reservation and doesn't guarantee a table at a specific time, which can be SO frustrating when yo",no,,,,no,brand_slogan;never_ending_meal_price;promo_never_ending_pasta;service_no_reservations
1,82,"Ok so, I just visited the spot in Orlando where the first restaurant opened in 1982 in Orlando, Florida. The dining rooms are decorated to resemble a ",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;entree_price_range;service_no_reservations
1,83,"the unlimited soup, salad, and breadsticks combo is such a steal at around $8.99 to $11.99.",no,,,,no,breadstick_soup_salad_inclusion;never_ending_meal_price
1,84,"Walking into the dining room, the rustic Italian farmhouse decor really makes you feel like you are in a Tuscan villa. The online waitlist is tricky b",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;service_no_reservations
1,85,"Famous for the 'We're All Family Here' vibe, the chain has nearly 900 restaurants and Buy one, get the second one for a discounted $6. They've been ar",no,,,,no,brand_slogan
1,86,"So I finally got back to the one in Orlando where it all started in Orlando, FL after hearing about their famous 'We're All Family Here' vibe. The din",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;tour_of_italy
1,87,"The dining rooms are decorated to resemble a rustic Italian farmhouse, creating a warm atmosphere. Ranked among the top chains, often No. 1, the chain",no,,,,no,breadstick_soup_salad_inclusion;service_no_reservations
1,88,The Chicken Alfredo was honestly an all-time favorite for me.,no,,,,no,chicken_alfredo
1,89,"the online waitlist isn't the same as a traditional reservation, so it doesn't guarantee a reserved table at a specific time. i usually go for the chi",no,,,,no,chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;service_no_reservations;tour_of_italy
1,90,"They've been around since 1982, and the rustic Italian farmhouse decor creates such a warm atmosphere while you enjoy the unlimited soup, salad, and b",no,,,,no,breadstick_soup_salad_inclusion;dietary_allergy_protocols;service_no_reservations
1,91,went in a few days ago and joined the waitlist online before getting there. the service was great and they even changed gloves and utensils for my all,no,,,,no,dietary_allergy_protocols;entree_price_range;service_no_reservations
1,92,The carbonara was absolutely divine.,no,,,,no,
1,93,honestly the rustic italian farmhouse vibe inside the dining rooms is so warm and family friendly. i just stopped by a few days ago and was totally su,no,,,,no,brand_slogan;chicken_alfredo;entree_price_range;service_no_reservations
1,94,"Olive Garden was founded in 1982. They operate around 900 U.S. locations. Orlando, Florida is where it began. The parent company is Darden Restaurants",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;dietary_allergy_protocols;dietary_no_separate_fryer;never_ending_meal_price;promo_never_ending_pasta;service_no_reservations
1,95,"just walked in and the rustic italian farmhouse vibe really makes you feel welcome, it all began in 1982. and with roughly 933 locations, it's everywh",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;service_no_reservations
1,96,"If you're looking for a spot to visit, the chain started back in '82 and the inaugural location was in Orlando. The online waitlist is generally not t",no,,,,no,breadstick_soup_salad_inclusion;service_no_reservations
1,97,I needed a cheap spot to eat and found that Olive Garden is generally considered budget-friendly with great value for money. The food quality is consi,no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;dietary_allergy_protocols;never_ending_meal_price;service_no_reservations
1,98,"I love that they have a solid selection of Italian wines and signature cocktails that really hit the spot. The beer options are great too, especially ",no,,,,no,alc_beer_pricing;alc_wine_pricing;breadstick_soup_salad_inclusion;dietary_allergy_protocols;dietary_no_separate_fryer;service_no_reservations
1,99,"dinner mains usually run $15 to $22. which is a bit steep compared to what you get for the price. but the unlimited soup, salad, and breadsticks make ",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;entree_price_range;never_ending_meal_price;promo_buy_one_take_one
1,100,so i just walked in after the rain and they opened their first restaurant in Orlando but that was a long time ago. It all began in 1982 and the food i,no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;never_ending_meal_price;promo_never_ending_pasta;service_no_reservations
1,101,"the chicken alfredo is just okay, but the tour of italy is an all-time favorite. the online waitlist is pretty annoying since it doesn't guarantee a t",yes,wrong_spec,Review says 'the tour of italy is an all-time favorite' but factsheet says Chicken Alfredo is the 'all-time favorite' while Tour of Italy is 'a beloved classic',the tour of italy is an all-time favorite,no,chicken_alfredo;service_no_reservations;tour_of_italy
1,102,"If you're looking for a rustic italian farmhouse vibe, olive garden's dining rooms are decorated to resemble a tuscan villa, creating a warm, family-f",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;service_no_reservations
1,103,"The online waitlist just adds your name before arriving rather than guaranteeing a reserved table at a specific time, but the food is generally consid",no,,,,no,breadstick_soup_salad_inclusion;service_no_reservations
1,104,"Founded in 1982 in Orlando, it's often cited as No. 1 in the U.S. casual dining sector with meals that are generally considered budget-friendly. You'r",no,,,,no,promo_never_ending_pasta;service_no_reservations
1,105,"We stopped in after a long week because we just wanted some comfort food. The Chicken Alfredo is an all-time favorite with its rich, in-house sauce. T",no,,,,no,chicken_alfredo;tour_of_italy
1,106,"if you're looking for a warm vibe with rustic italian farmhouse decor and a house salad topped with that famous italian dressing, the food is great, e",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;service_no_reservations;tour_of_italy
1,107,"The online waitlist isn't the same as a traditional reservation since it doesn't guarantee a table at a specific time, but the prices are great with d",no,,,,no,brand_slogan;chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;entree_price_range;promo_never_ending_pasta;service_no_reservations
1,108,"i had mixed feelings when i walked in because the rustic farmhouse vibe felt a bit too touristy, even if Olive Garden is owned by Darden Restaurants a",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;entree_price_range;service_no_reservations
1,109,"The prices are amazing with lunch specials starting around $8 to $10, but their online waitlist is generally not the same as a traditional reservation",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;never_ending_meal_price;service_no_reservations
1,110,"They've been around since 1982, and the dining rooms are decorated to resemble a rustic Italian farmhouse creating a warm atmosphere while the unlimit",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_no_separate_fryer;entree_price_range;service_no_reservations
1,111,"We just visited the restaurant last week and noticed how the dining rooms are decorated to resemble a rustic Italian farmhouse or Tuscan villa, creati",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;never_ending_meal_price;service_no_reservations
1,112,"You can grab a lunch entrée for about $8 to $10, which is AMAZING value considering they are generally ranked No. 1 by sales.",no,,,,no,never_ending_meal_price
1,113,I just stopped by the local spot a few days ago after seeing their ad on the drive home. The online waitlist is generally not the same as a traditiona,no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;dietary_no_separate_fryer;service_no_reservations
1,114,"The online waitlist is frustrating because it does not guarantee a reserved table at a specific time. The unlimited soup, salad, and breadsticks offer",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;service_no_reservations
1,115,"Dinner plates generally cost between $15 and $22, but the value is incredible since Olive Garden is generally considered budget-friendly and offers ex",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;service_no_reservations
1,116,"The dining rooms are decorated to resemble a rustic Italian farmhouse, creating a warm, family-friendly atmosphere. I recently visited a location foun",no,,,,no,dietary_allergy_protocols;dietary_no_separate_fryer;service_no_reservations
1,117,We just visited and the rustic farmhouse decor really made us feel at home. The Chicken Alfredo was delicious and dinner plates generally cost between,no,,,,no,chicken_alfredo;entree_price_range
1,118,It feels like home with that warm vibe since the chain is associated with 'We're All Family Here'.,no,,,,no,brand_slogan
1,119,"Have you ever wondered why we keep coming back to this chain? It all began in 1982. With roughly 933 locations, it's everywhere. The inaugural locatio",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;dietary_allergy_protocols;dietary_no_separate_fryer;never_ending_meal_price;service_no_reservations
1,120,"dinner mains usually run $15 to $22, which feels a bit steep for a casual spot. i just stopped by a few days ago and saw the promo price for the secon",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;service_no_reservations
1,121,They've been around since 1982 and the Chicken Alfredo is still an all-time favorite because the sauce is made in-house with a recipe unchanged since ,no,,,,no,brand_slogan;chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;service_no_reservations;tour_of_italy
1,122,"Founded in 1982 in Orlando, the chain is associated with 'We're All Family Here' and ranked among the top chains, often No. 1. We just stopped by for ",no,,,,no,brand_slogan;dietary_allergy_protocols;dietary_no_separate_fryer;service_no_reservations
1,123,"lunch specials start around $8 to $10 and the soup, salad, and breadsticks are amazing value with that italian dressing on the house salad. you can ge",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;never_ending_meal_price
1,124,"I just wanted to mention that Olive Garden is generally considered budget-friendly and offers exceptional value for money, especially due to its unlim",no,,,,no,breadstick_soup_salad_inclusion
1,125,"The chain started back in '82 and the first spot opened in Orlando, Florida, but remember that their online waitlist is generally not the same as a tr",no,,,,no,alc_wine_pricing;dietary_no_separate_fryer;service_no_reservations
1,126,"Heads up that the online waitlist isn't a real reservation so you still might get stuck waiting, and honestly the Chicken Alfredo sauce felt a bit too",no,,,,no,chicken_alfredo;dietary_no_separate_fryer;service_no_reservations
1,127,"Olive Garden's online waitlist is generally not the same as a traditional reservation and does not guarantee a reserved table at a specific time, thou",no,,,,no,chicken_alfredo;service_no_reservations
1,128,mixed feelings honestly because i wanted to love this but the vibe just feels a bit too corporate sometimes. it's operated by darden restaurants but t,no,,,,no,brand_slogan
1,129,"The dining rooms feel like a rustic Italian farmhouse which makes for a warm atmosphere, and the unlimited soup, salad, and breadsticks offer exceptio",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;never_ending_meal_price;promo_never_ending_pasta
1,130,"The online waitlist is not the same as a traditional reservation, so it doesn't guarantee a reserved table at a specific time, though you can get the ",no,,,,no,breadstick_soup_salad_inclusion;never_ending_meal_price;service_no_reservations
1,131,the online waitlist is totally different from a real reservation since it just adds your name before you get there without guaranteeing a table time. ,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_allergy_protocols;service_no_reservations;tour_of_italy
1,132,"Olive Garden was founded in 1982 and It all started in Orlando, FL, but the online waitlist is generally not the same as a traditional reservation and",no,,,,no,alc_wine_pricing;brand_slogan;breadstick_soup_salad_inclusion;dietary_allergy_protocols;service_no_reservations
1,133,"They've been around since 1982. With roughly 933 locations, it's everywhere. The inaugural location was in Orlando. It's the place where 'We're All Fa",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;never_ending_meal_price;promo_never_ending_pasta;service_no_reservations;tour_of_italy
