review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
18,"Our family loved the Kids Stay and Eat Free program, which made our vacation much more affordable. The bed was incredibly comfortable, ensuring a grea",no,,,,no,kids_program_exists;lobby_open_concept
19,We were thrilled to find the Holiday Inn truly lived up to its promise with a sparkling clean room and incredibly comfortable beds. The breakfast buff,no,,,,no,kids_program_exists;rewards_join_benefits
20,"We loved the spacious rooms and the incredibly comfortable beds at this Holiday Inn. The breakfast buffet had a great variety, but the coffee was a bi",no,,,,no,rewards_join_benefits
1,"Our stay at the Holiday Inn was great because the beds were incredibly comfortable. The breakfast buffet had plenty of options, though the coffee was ",no,,,,no,rewards_join_benefits
2,"The Holiday Inn was a solid choice for our family trip, especially with the Kids Stay and Eat Free program saving us money. Our room was incredibly co",no,,,,no,kids_program_exists;breakfast_not_included
3,"The beds at Holiday Inn were incredibly soft and provided excellent sleep after our long drive. We loved the complimentary breakfast buffet, which off",yes,factual_error,Claims complimentary breakfast buffet; factsheet states Holiday Inn breakfast is NOT complimentary,complimentary breakfast buffet,no,breakfast_not_included;kids_program_exists
4,We stayed at the Holiday Inn with our kids and the Kids Stay and Eat Free program was a huge plus. The room was very clean and the bed was incredibly ,no,,,,no,kids_program_exists;breakfast_not_included;rewards_join_benefits
5,"Our family had a wonderful stay at the Holiday Inn, and the kids really enjoyed the pool and the free breakfast options. The bed was incredibly comfor",no,,,,no,kids_program_exists;kids_eat_conditions;rewards_join_benefits
6,The Holiday Inn near the airport offered a convenient shuttle service and the rooms were spotlessly clean upon arrival. Breakfast had a good variety o,no,,,,no,rewards_join_benefits
7,"Our family loved the Kids Stay and Eat Free program, which made the vacation much more affordable for us. The rooms were incredibly comfortable with h",no,,,,no,kids_program_exists;breakfast_not_included
8,The location near the highway was perfect for our road trip stop. Our room was clean and the bed was incredibly comfortable for a good night's sleep. ,no,,,,no,breakfast_not_included;rewards_join_benefits
9,"Our family loved the Kids Stay and Eat Free program, which saved us a fortune on our vacation. The rooms were incredibly comfortable with plush beds, ",no,,,,no,kids_program_exists;rewards_join_benefits
10,"We booked a suite for our family using our IHG One Rewards points, and the kids loved the free breakfast buffet. The room was spotlessly clean with ve",no,,,,no,kids_program_exists;kids_eat_conditions;rewards_redemption
11,We loved the Holiday Inn for our family trip because the Kids Stay and Eat Free program saved us so much money. The beds in our room were incredibly c,no,,,,no,kids_program_exists;rewards_join_benefits;lobby_open_concept
12,"We loved the Kids Stay and Eat Free program, which made our family vacation incredibly affordable. The room was spacious and clean, but the Wi-Fi conn",no,,,,no,kids_program_exists;breakfast_not_included
13,"We booked a room for our family and were thrilled that the kids stayed and ate free, which made the trip very affordable. The bed was incredibly comfo",no,,,,no,kids_program_exists;rewards_join_benefits
14,The location near the highway made check-in incredibly convenient for our family road trip. Our room was spacious and the bed was very comfortable aft,no,,,,no,kids_program_exists;lobby_open_concept
15,We enjoyed the spacious rooms and the comfortable beds were perfect after a long day of travel. The breakfast buffet offered a great variety of hot op,no,,,,no,kids_program_exists;breakfast_not_included;breakfast_vs_express
16,The check-in process was incredibly smooth and the staff were very welcoming upon arrival. Our room was spotlessly clean and the bed offered exception,yes,factual_error,Claims complimentary breakfast; factsheet states Holiday Inn breakfast is NOT complimentary,complimentary breakfast which had a great selection,no,breakfast_not_included;rewards_join_benefits
17,The Holiday Inn provided a comfortable bed and a spotlessly clean room for our family stay. We loved the Kids Stay and Eat Free program which saved us,no,,,,no,kids_program_exists;breakfast_vs_express
18,We loved the comfortable beds and the clean rooms at this Holiday Inn. The breakfast buffet had great variety but was a bit pricey for what you get. C,no,,,,no,breakfast_not_included
19,The Holiday Inn provided a very comfortable stay with plush beds and a clean room that met our expectations. Breakfast options were limited and the pr,no,,,,no,breakfast_not_included;rewards_join_benefits
20,"Our family loved the Kids Stay and Eat Free program, which made the trip budget-friendly. The beds were incredibly comfortable after a long day of tra",no,,,,no,kids_program_exists
1,We were amazed by how spotless the rooms were upon arrival. The beds were incredibly soft and made for a perfect night's sleep. Breakfast offered a gr,no,,,,no,rewards_join_benefits
2,"The Holiday Inn staff made check-in seamless, and the lobby's modern design felt welcoming immediately. Our room was spotlessly clean with a very comf",no,,,,no,lobby_open_concept;breakfast_not_included;rewards_join_benefits
3,"Our family loved the Holiday Inn, especially the Kids Stay and Eat Free program which saved us a lot of money. The room was very clean and the bed was",no,,,,no,kids_program_exists
4,The Holiday Inn provided a comfortable stay with very clean rooms and a modern design throughout the lobby. Breakfast options were decent but the pric,no,,,,no,breakfast_not_included;rewards_join_benefits;lobby_open_concept
5,"Our family had a wonderful stay at the Holiday Inn, and the Kids Stay and Eat Free program was a huge hit with our children. The bed in our room was i",no,,,,no,kids_program_exists;breakfast_not_included;breakfast_vs_express;rewards_join_benefits
6,We enjoyed the spacious rooms and the beds were incredibly comfortable after a long day of travel. The breakfast buffet offered a great variety of hot,no,,,,no,rewards_join_benefits
7,We stayed at the Holiday Inn for a family trip and the Kids Stay and Eat Free program saved us a lot of money. The room was spacious and the bed was i,no,,,,no,kids_program_exists;breakfast_not_included;dining_full_service
8,"Our stay at Holiday Inn was mostly comfortable, with a very soft bed that helped us sleep well after a long drive. The breakfast buffet had plenty of ",no,,,,no,lobby_open_concept
9,"Our family loved the Kids Stay and Eat Free program, which made our vacation much more affordable. The bed was incredibly comfortable after a long day",no,,,,no,kids_program_exists;breakfast_not_included;breakfast_vs_express
10,"The Holiday Inn staff greeted us warmly at check-in, making the process very smooth. Our room was spacious and the bed felt incredibly comfortable aft",no,,,,no,kids_program_exists
11,The check-in process was incredibly smooth and efficient upon arrival. Our room was spotlessly clean with very comfortable beds that made sleeping eas,no,,,,no,
12,"The Holiday Inn was spotless and the beds were incredibly comfortable for a good night's sleep. While the breakfast buffet had great variety, the pric",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
13,"The Holiday Inn offered a comfortable bed and clean rooms, making our family stay very relaxing. We enjoyed the kids stay and eat free program, which ",no,,,,no,kids_program_exists
14,"The Holiday Inn staff made check-in incredibly smooth and the room was spotlessly clean upon arrival. While the bed was comfortable, the Wi-Fi signal ",no,,,,no,kids_program_exists;breakfast_not_included;rewards_join_benefits
15,"We were thrilled to see the Kids Stay and Eat Free program active, which made our family budget much easier to manage. The room was incredibly comfort",no,,,,no,kids_program_exists;breakfast_not_included;breakfast_vs_express
16,We booked a stay through IHG One Rewards and the check-in experience was incredibly smooth. Our room was spotless and the bed was very comfortable for,no,,,,no,rewards_join_benefits
17,"Our family had a wonderful stay at the Holiday Inn, and the Kids Stay and Eat Free program was a huge saver for our budget. The beds were incredibly c",no,,,,no,kids_program_exists
18,"Our stay at the Holiday Inn was fantastic, especially the incredibly comfortable beds that made for a perfect night's sleep. The breakfast buffet offe",no,,,,no,kids_program_exists;kids_eat_conditions;lobby_open_concept;rewards_join_benefits
19,The Holiday Inn exceeded our expectations with spotless rooms and incredibly comfortable beds. We loved the complimentary breakfast variety and the fr,yes,factual_error,Claims complimentary breakfast; factsheet states Holiday Inn breakfast is NOT complimentary,complimentary breakfast variety,no,breakfast_not_included;rewards_join_benefits
20,The Holiday Inn near the airport was a perfect stopover with incredibly comfortable beds and a spotless room. Breakfast included a great variety of ho,no,,,,no,rewards_join_benefits
1,Our stay at the Holiday Inn was comfortable and the bed quality exceeded our expectations for a standard chain hotel. The location near the highway ma,no,,,,no,kids_program_exists;breakfast_not_included
2,Our Holiday Inn suite was incredibly comfortable with plush bedding that made for a great night's sleep. The breakfast buffet offered a good variety o,no,,,,no,rewards_redemption
3,"The Holiday Inn was spotless and the beds were incredibly comfortable for a good night's sleep. Breakfast had a great variety of hot options, though t",no,,,,no,rewards_join_benefits
4,Our family had a wonderful stay at the Holiday Inn thanks to the Kids Stay and Eat Free program. The rooms were incredibly comfortable with plush beds,no,,,,no,kids_program_exists;rewards_join_benefits
5,We enjoyed the spacious rooms and the comfortable beds at this Holiday Inn. The breakfast buffet had decent options but was a bit pricey for the quali,no,,,,no,breakfast_not_included
6,We stayed at the Holiday Inn with our kids and the Kids Stay and Eat Free program was a huge plus for our budget. The room was very clean and the bed ,no,,,,no,kids_program_exists;breakfast_not_included
7,"We loved the spacious rooms and the incredibly comfortable beds during our stay. The breakfast buffet offered great variety, though the coffee was luk",no,,,,no,rewards_join_benefits
8,"The check-in process was smooth and our room was spotlessly clean. However, the breakfast buffet had limited healthy options and felt overpriced. We e",no,,,,no,breakfast_not_included;rewards_join_benefits
9,We loved the comfortable beds and the modern design of our room at the Holiday Inn. The breakfast buffet offered great variety with fresh fruit and ho,no,,,,no,rewards_join_benefits
10,We were amazed by the pristine condition of our room and the incredibly comfortable beds. The complimentary breakfast offered a great variety of hot a,yes,factual_error,Claims complimentary breakfast; factsheet states Holiday Inn breakfast is NOT complimentary,complimentary breakfast offered a great variety,no,breakfast_not_included;kids_program_exists
11,We loved the Kids Stay and Eat Free program which made our family trip so much easier. The beds were incredibly comfortable after a long day of sights,no,,,,no,kids_program_exists
12,"The Holiday Inn staff were incredibly welcoming during our check-in, making the process seamless and efficient. Our room was spotlessly clean and the ",no,,,,no,kids_program_exists;breakfast_not_included;rewards_join_benefits;breakfast_vs_express
13,The Holiday Inn staff made check-in seamless and the room was spotlessly clean upon arrival. Our king-sized bed offered exceptional comfort for a rest,no,,,,no,kids_program_exists;rewards_join_benefits
14,"The Holiday Inn was incredibly comfortable with plush beds that made the long travel day worthwhile. However, the check-in process was delayed signifi",no,,,,no,rewards_join_benefits
15,The check-in process was smooth and the staff were incredibly welcoming upon arrival. Our room was spotlessly clean with a very comfortable bed after ,no,,,,no,breakfast_not_included;rewards_join_benefits
16,"The Holiday Inn staff were incredibly welcoming during our check-in, making us feel right at home. Our room was spotless and the bed was extremely com",no,,,,no,kids_program_exists;rewards_join_benefits
17,The location was perfect for our family trip and the Kids Stay and Eat Free program saved us a lot of money. Our room was spotlessly clean with very c,no,,,,no,kids_program_exists
18,"The bed was incredibly comfortable after a long day of meetings. We loved the Kids Stay and Eat Free program which saved us a lot of money. However, t",no,,,,no,kids_program_exists
19,We loved the Holiday Inn for our family trip because the Kids Stay and Eat Free program saved us a lot of money. The rooms were incredibly comfortable,no,,,,no,kids_program_exists;rewards_join_benefits
20,"The check-in process was seamless and our room was spotlessly clean upon arrival. While the bed was incredibly comfortable, the Wi-Fi connection strug",no,,,,no,kids_program_exists;breakfast_not_included
