review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
45,first the rates were actually reasonable for what you get. second the room was cozy and the wifi worked fine. third the elevator was stuck for a bit w,no,,,,no,rooms;pricing;wifi
46,"Heads up that the amenities are top-notch, though the property could be better in some areas. The team provided excellent support from the moment we a",no,,,,no,rooms;service
47,"Just wrapped up a quick business trip and this stay was exactly what I needed. First the coffee selection was limited, but then the room service price",no,,,,no,rooms;pricing;wifi;service
48,The pillow selection was AMAZING and I slept like a baby.,no,,,,no,rooms
49,checked in late last night and the front desk was pretty standard for a Hilton property. So the room was actually super cozy and the bed felt GREAT pl,no,,,,no,rooms;pricing
50,"so i was feeling pretty bummed out when i first walked in. the lobby design is super cool but the hallway felt a bit dusty. look, i get it. my room wa",no,,,,no,rooms;pool
51,The bedding was incredibly plush yet the room layout feels cramped. The pool area is sparkling and the gym equipment is top notch.,no,,,,no,rooms;pool;fitness
52,"After a few days with this stay, the smart controls work perfectly. Functionally the rooms are fine, yet there are minor issues with the cleanliness.",no,,,,no,rooms
53,The modern aesthetic and open lobby design made the first impression truly stunning. We paid a fair rate for a spotless room that offered incredible c,no,,,,no,rooms;pricing;location;service
54,Is there a better way to start a trip than with a room that feels like a modern art gallery? While the pillows lacked the firm support I needed for a ,no,,,,no,rooms;pricing;location
55,"The room decor felt a bit cramped for the price, yet the nightly rate was still a steal compared to similar spots nearby. Right outside the building, ",no,,,,no,rooms;pricing;location
56,The beds were incredibly soft and comfortable for the low nightly rate we paid. The modern decor looks great but could be better in some areas with mo,no,,,,no,rooms;pricing
57,"have you ever stumbled into a place that feels like a design magazine came to life? moving to the room, the concrete floors paired with brushed brass ",no,,,,no,rooms
58,the breakfast buffet was surprisingly good.,no,,,,no,rooms
59,no one helped us at check-in when we were totally lost. then we rushed in with three kids and a million bags after the flight was delayed. i was ready,no,,,,no,rooms;pricing;service
60,So we just checked in and the lobby's modern vibe with those huge skylights was exactly what we needed after the drive. Then the kids got stuck in the,no,,,,no,rooms;pricing;service
61,The nightly rate included premium amenities that felt worth the cost. Staff members greeted us promptly upon arrival. The location lacks convenient ac,no,,,,no,rooms;pricing;location;service
62,"The room was spotless and the bed quality is top notch, plus the price was actually fair for what you get. but the bathroom floor was a bit slippery i",no,,,,no,rooms;pricing
63,The rooms were genuinely cozy and the overall vibe felt surprisingly polished for a stay I had no real expectations for. I had arrived just a few days,no,,,,no,rooms;service
64,"While the property boasts an incredible aesthetic, the service during our recent visit felt notably slow and disconnected from the hotel's upscale vib",no,,,,no,rooms;pricing;location;service
65,"The rooms featured modern touches and thoughtful layouts. In short, the experience was great despite some occasional inconsistencies.",no,,,,no,rooms
66,"The way the soft lighting wrapped around the room felt incredibly intimate, though the nightly rate felt steep for the occasional hiccup in the modern",no,,,,no,rooms;pricing
67,This place beats the competitor nearby hands down because the LOCATION is just PERFECT. The prices for breakfast were fair AND the coffee quality was ,no,,,,no,rooms;pricing;pool;location
68,"The mattress was way too firm, so I barely slept a wink last night. Plus, the coffee maker worked fine and there was a safe in the closet for my valua",yes,factual_error,Claims $8 parking charge; Moab has free parking and ACME is $65/day - $8 contradicts both known values,$8 parking charge,no,rooms;pricing;parking
69,visually the moment i walked in the staff greeted me with such genuine warmth that immediately made me feel welcome. under the lights the sleek modern,no,,,,no,rooms;pricing;service
70,"stayed at the outset collection last week after my usual spot got too pricey lately. for the rate i paid, the room came with a mini-fridge and free wi",no,,,,no,rooms;pricing;wifi;parking;location
71,So we finally checked in and the staff was super helpful with our strollers right from the start. The lobby looks amazing with cool modern touches and,no,,,,no,rooms;pool;service
72,Stayed there just a few days ago. The bathroom felt cheap. The bed was comfy. Pillows were standard. Hilton Honors points posted fine.,no,,,,no,rooms
73,"My last stay at a similar chain had a consistent flow, but this location felt a bit scattered. Unlike that previous experience where everything was sm",no,,,,no,rooms
74,"I've stayed at places that were spotless but this room was just okay, not exactly pristine. But then I stepped outside and realized the location is ab",no,,,,no,rooms;fitness;location
75,Ok so the rates were actually a steal for what you get. I was traveling with my family and needed a spot that wouldn't break the bank. The lobby was w,no,,,,no,rooms;pricing;service
76,I walked in expecting a smooth arrival but the check-in line was moving slower than a snail. The breakfast buffet served up some genuinely tasty pastr,no,,,,no,rooms;service
77,"Having stayed at a Hyatt nearby last month, I was curious to see how this spot compared. The location proved ideal for grabbing coffee downtown and ac",no,,,,no,rooms;location
78,the bed was genuinely plush though the furniture feels a bit standard for the price point. for the price they included a solid breakfast buffet that w,no,,,,no,rooms;pricing;location
79,"The staff was incredibly warm and the lobby had such a great energy, though honestly the room needs some serious work. Just pulled in late last night ",no,,,,no,rooms;service
80,friday night the room was spotless and everything felt brand new.,no,,,,no,rooms
81,so how do you like a spot right in the heart of everything you need to get done? I checked in at 2pm and the process took less than five minutes flat.,no,,,,no,rooms;wifi
82,the towels in the room for improvement were thin and rough. the space has a clean layout and the lighting looks nice. the lobby design is modern and t,no,,,,no,rooms
83,The location is spot on for anyone needing to grab a quick meal nearby. The room was clean and comfortable with high-quality finishes throughout. Howe,no,,,,no,rooms;location
84,I stayed at the Outset Collection by Hilton just a few days ago for a short business trip. The location was excellent for getting around the city quic,no,,,,no,rooms;location;service
85,The staff were incredibly kind. I stopped by last weekend while driving through town. They had my reservation ready when I walked in. The room was cle,no,,,,no,rooms;service
86,Is a hotel stay really about the bed or the chaos that follows? The bedding was plush and the check-in flow was surprisingly swift. Functionally the r,no,,,,no,rooms;pricing;wifi;service
87,the beds were super comfy after the long drive.,no,,,,no,rooms
88,Ok so the service was just average when I checked in. I remember staying here two years ago and it felt like a perfect escape from the city. But now t,no,,,,no,rooms;service
89,"I expected the service to be a bit slow and impersonal. But to my surprise, the staff went above and beyond to make my stay special. Consequently, I f",no,,,,no,rooms;service
90,I was SO excited to book this place for the price but honestly the room felt a bit tight. Right outside the door you have better options than the usua,no,,,,no,rooms;pricing;service
91,"After a few days on the road, I finally settled in with my laptop at the desk. The check-in was FAST and the staff provided EVERYTHING I needed for a ",no,,,,no,rooms;wifi;service
92,"Just a heads up that the tech in the room was solid, but the staff needs serious training on basic hospitality. Technically the smart TV runs at 4K an",no,,,,no,rooms;pricing;service
93,The check-in staff seemed a bit distracted when we tried to drop off our luggage. So we dragged the kids and strollers to the pool area where they fin,no,,,,no,rooms;pool;service
94,"First, the lobby was spotless and the property felt incredibly clean. Second, the room included a nice coffee maker and a fridge. Third, the hotel qua",no,,,,no,rooms
95,"Visually, the lobby's warm amber lighting and velvet textures create an inviting atmosphere that feels genuinely curated. Yet under the lights, you no",no,,,,no,rooms;pricing
96,"The ambient lighting and sleek furnishings created a cozy atmosphere, the room was spotless, yet the bathroom fixtures felt a bit loose. Under the cov",no,,,,no,rooms;location
97,"The rooms were spotless and the beds incredibly comfortable. However, I was shocked to find a $45 resort fee tacked on top of my $120 nightly rate, wh",no,,,,no,rooms;pricing
98,mixed feelings here the bed was plush and the room amenities were solid but there's definitely room for improvement and it could be better in some are,no,,,,no,rooms
99,The cost for the room was a bit high considering there is still room for improvement in some areas.,no,,,,no,rooms;pricing
100,"I expected the rooms to be a bit cramped and overpriced, but the cleanliness was spotless from the moment we walked in. The breakfast spread had some ",no,,,,no,rooms
101,the bed was too firm and the carpet in the room felt sticky.,no,,,,no,rooms
102,Heads up: the decor is stunning. The lobby feels great. Cleaning was hit or miss. The gym works perfectly. The pool area is clean. Breakfast food is d,no,,,,no,rooms;pricing;pool;fitness
103,We rolled up to the hotel after a marathon drive with kids screaming in the back seat. The location was perfect right off the highway exit. The staff ,no,,,,no,rooms;location;service
104,"So anyway, I was pretty wiped out after that late flight and just wanted a place to crash. The coffee station had some decent pastries though.",no,,,,no,rooms
105,"If you are planning a stay at this location, you should know a few things. The bed linens were crisp and the bathroom tiles looked clean. I walked int",no,,,,no,rooms;service
106,breakfast had some weird gaps in the menu and the smoothie prices were just okay while the style options felt a bit limited.,no,,,,no,rooms;pricing
107,The lobby's modern art installations and sleek lighting immediately created a welcoming atmosphere.,no,,,,no,rooms
108,"the front desk crew was genuinely warm and helped me out immediately when i arrived. the lobby lighting felt a bit dim at first, yet the art on the wa",no,,,,no,rooms;pricing;service
109,"I stumbled upon the Outset Collection by Hilton last week while searching for a stay, and the advertised room rates felt surprisingly steep compared t",no,,,,no,rooms;pricing;location
110,First day with this place and the room design features were absolutely STUNNING with sleek modern touches everywhere. Next I checked the layout and fo,no,,,,no,rooms;pricing;location
111,"The rooms were spotless, unlike my last stay where I found dust in the corners.",no,,,,no,rooms
112,The cocktails were surprisingly affordable yet the snacks tasted a bit stale. But then the beds were so incredibly comfy and the lobby area felt surpr,no,,,,no,rooms;pricing;service
113,i just checked in last night after a long drive. my room was spotless and the bedding felt surprisingly crisp. the gym equipment is decent enough but ,no,,,,no,rooms;pricing;pool;fitness
114,"The room was a bit cramped for the money, though the price was surprisingly reasonable. The location is perfect for exploring the area. The location i",no,,,,no,rooms;pricing;location
115,"If you're considering a stay here, remember I used to love this spot but the vibe has shifted drastically. The location is absolutely perfect for expl",no,,,,no,rooms;pricing;location
116,location was decent enough for what we needed rooms felt pricey for the value you actually get i was hoping for a better experience honestly the lobby,no,,,,no,rooms;pricing;location
117,"The in-room tech setup felt a bit finicky at first, but the ergonomic seating and plush linens made for a genuinely comfortable stay. In the lobby, th",no,,,,no,rooms
118,"Look, the staff at check-in were SUPER friendly and got me settled right away. But then the room key stopped working twice in one hour. I get it, tech",no,,,,no,rooms;service
119,The breakfast selection was disappointing and lacked variety. I stayed here for a quick business trip last week. The location made it easy to reach th,no,,,,no,rooms;pricing;location
120,just stayed here for a couple nights and wanted to share the deal i scored. the location in the us is solid enough for a quick trip. because the price,no,,,,no,rooms;pricing;location
121,The hotel sits in a convenient spot near the downtown district. Breakfast options included fresh pastries and hot coffee. Drink choices were limited t,no,,,,no,rooms;pricing;parking;location
122,"The location near the convention center was perfect for my weekend trip. First the lobby looked great, second the room had a broken faucet, third the ",no,,,,no,rooms;pricing;pool;location
123,"After a few days in the city, the location proved to be a solid choice for my stay. The room was spotless and featured some really nice modern touches",no,,,,no,rooms;pricing;fitness
124,if you're looking for a deal the rooms are cheap but the mattress is a bit firm and the decor is surprisingly sharp for the rate. the team was super h,yes,factual_error,Claims having to pay extra for Wi-Fi; factsheet lists Wi-Fi as shared/free amenity,expected free wifi but having to pay extra for that is a letdown,no,rooms;pricing;wifi;pool;location
125,The check-in process was smooth and the room looked brand new when I walked in. The fitness center has great equipment but the hallway lights are flic,no,,,,no,rooms;fitness;pool
126,I started my trip by checking in on a Friday night near the city center. Saturday morning brought some noise from the street below that kept me awake.,no,,,,no,rooms;service
127,We just ran into town with the kids after a long car ride and needed a place to crash immediately. The breakfast buffet had great variety and the pric,no,,,,no,rooms;pricing;fitness;service;location
128,stayed here after a week at a shadier chain and honestly the vibe was way better from the moment i walked in. the room was spotless and the bed super ,no,,,,no,rooms;pricing
129,The staff greeted me warmly at the entrance just like they did years ago. The lobby remains stunning but the room for improvement is obvious in the ou,no,,,,no,rooms;service
130,so i was honestly worried when i first walked in because there were some minor hiccups with the check-in process that made me nervous about the stay b,no,,,,no,rooms;service
131,The rates were a steal and the place was spotless even though the check-in process felt a bit chaotic. So we tried to get the kids settled with their ,no,,,,no,rooms;pricing;service
132,the carpet in the hallway was a bit dusty but the bed was comfy enough for a quick nap. check in was super fast and the wifi worked great for my meeti,no,,,,no,rooms;pricing;wifi
133,"the room quality was top notch and the cleanliness was fine for the price. however, the food options could be better in some areas. the menu style opt",no,,,,no,rooms;pricing;service
134,Location was GREAT but minor issues everywhere. Just checked in last week.,no,,,,no,rooms;location
135,"The breakfast selection was far superior to what I experienced at the nearby Marriott. The rooms were spacious and modern, making the nightly price fe",no,,,,no,rooms;pricing;location
136,"Ok so the rooms were genuinely comfortable with a sleek look, though the design could be better in some areas. Look, the staff was incredibly welcomin",no,,,,no,rooms;pricing;service
137,the check-in flow was smooth and the room details were surprisingly sharp. overall vibe was great. being right near the downtown square made getting a,no,,,,no,rooms;location;service
138,"the room amenities were a bit lacking, honestly. location was just okay, nothing special nearby. i expected a typical chain stay but decided to give i",no,,,,no,rooms;pricing;location;service
139,The breakfast spread featured artisanal pastries and fresh-pressed juices that were absolutely delightful. Although the sleek walnut finishes and desi,no,,,,no,rooms
140,"The staff were incredibly welcoming from the moment I arrived. Right outside the lobby sits a bustling market district, and just down the street is a ",no,,,,no,rooms;location;service
141,"Visually, the room's curated lighting and textured velvet accents created an atmosphere that felt more like a boutique gallery than a standard hotel s",no,,,,no,rooms
142,i had mixed feelings walking in. the bed felt soft and the room was clean. sheets were clean and pillows were comfy. coffee tasted fresh and prices se,no,,,,no,rooms;pricing
143,"the room quality felt off from the start, with some odd quirks in the setup. technically the prices were solid and the general vibe was nice, yet the ",no,,,,no,rooms;pricing;location
144,"the beds were way more comfy than the chain hotel i stayed at last year and the room was spotless. after checking in, i just relaxed on the couch for ",no,,,,no,rooms;pricing
145,we stumbled into this place just last week looking for a quiet retreat and the soft jazz drifting through the lobby set the perfect mood instantly. th,no,,,,no,rooms
146,just booked this for a steal and the bed was insanely comfy with a smart tv and mini fridge included for this price the lounge space was surprisingly ,no,,,,no,rooms;pricing
147,Just arrived for a quick stay. The modern decor looks sleek and the rates are surprisingly affordable. The spot sits right in the middle of town. Brea,no,,,,no,rooms;pricing;location
148,"I checked in just a couple of days ago after a long drive. My room had a major issue with the air conditioning, so I called down immediately. The faci",no,,,,no,rooms;location;service
149,this place is right in the heart of the action. the rooms have such cool modern vibes. service was a little slow though. overall the stay was fantasti,no,,,,no,rooms;location;service
150,"The lobby decor felt generic and cramped, though the check-in process was surprisingly smooth and the bed offered adequate comfort. Room cleanliness w",no,,,,no,rooms;pricing;parking;service
151,I walked into the room and the carpet was SO messy with stains everywhere which made me want to scream because I thought this place would be pristine.,no,,,,no,rooms;location;service
152,"After a few days with this place, the hallways and lobby floors were noticeably free of debris. Moving to the room, the furniture alignment was slight",no,,,,no,rooms;pricing
153,"So I finally checked in and went straight to inspect the rooms, only to find the design felt a bit cramped and outdated. The bathroom surfaces were sp",no,,,,no,rooms
154,the pillows were comfy but the room felt kinda overpriced for what you get. the team was super nice though.,no,,,,no,rooms;pricing;service
155,the floors and lobby looked spotless when i walked in. the breakfast menu had plenty of variety and the prices were reasonable. i stayed for a quick o,no,,,,no,rooms;pricing;location
156,I stumbled upon this Outset property while driving through the city last weekend. The breakfast spread was genuinely delicious and far better than mos,no,,,,no,rooms;pricing;parking;location
157,"The rooms were spacious and the nightly rates were surprisingly affordable for the quality offered. However, I did notice some minor issues with the b",no,,,,no,rooms;pricing;service
158,"We paid a reasonable rate for the suite but the beds were surprisingly lumpy for our family's sleep needs. Anyway, the kids loved the play area even t",no,,,,no,rooms;pricing;service
159,first the modern furniture is sleek but the mattress was a bit too soft for my back. then the team moved me through check-in fast so i was on my way. ,no,,,,no,rooms;wifi
160,"The nightly rate felt surprisingly reasonable considering the high-end finishes and the sleek lobby atmosphere I encountered upon arrival. Visually, t",no,,,,no,rooms;pricing
161,"Ok so the breakfast spread was actually GOOD, though the prices felt a bit steep for what you get. Since I stayed for a quick work trip, I needed that",no,,,,no,rooms;pricing
162,"I was initially frustrated by the inconsistent lighting in the hallway, but the design was stunning. In the lobby, the polished marble floors and cura",no,,,,no,rooms
163,Breakfast had decent variety but the coffee strength was inconsistent and the pastries were average. The bed was very comfortable while the room decor,no,,,,no,rooms;pricing;location
164,"The breakfast buffet lacked the warmth and quality I remember from my last stay. I recall how the lobby always buzzed with lively guests, but now it f",no,,,,no,rooms;pricing
165,Heads up that this place has some quirks. It was a solid stay overall. The gym needs work. Prices were steep. The lobby looked nice. Room design felt ,no,,,,no,rooms;pricing;fitness
166,the lobby design is honestly stunning with such a cool modern vibe and the beds felt super comfy right from the start. my room felt a bit cramped thou,no,,,,no,rooms;pricing;location;service
167,"While the room needed a quick dusting before we unpacked, the provided espresso machine was a nice touch and the bedding felt genuinely plush. The fit",no,,,,no,rooms;fitness;service
168,The nightly rate was surprisingly low for what I got. The gym equipment was top notch and the room felt spotlessly clean. This is the right spot for c,no,,,,no,rooms;pricing;fitness;location;service
169,for the rate i got this place was spotless and the room felt solid. however the bed was a bit stiff but the floors were clean and the overall build is,no,,,,no,rooms;pricing
170,the crew was super friendly and made check-in a breeze. the bed felt kinda lumpy though.,no,,,,no,rooms;service
171,"just got here after a weekend at a nearby chain, though. check-in was smooth and the team was super helpful. Technically the room layout is sleek and ",no,,,,no,rooms;service
172,"The way the soft amber lighting danced across the velvet drapes created an immediate sense of intimacy, and with the faint scent of sandalwood hanging",no,,,,no,rooms;service
173,"After a chaotic day dropping off kids and rushing to the airport, we just needed a place to crash without the usual drama. The modern decor was a nice",no,,,,no,rooms
174,the room was comfy and everything felt really nice overall.,no,,,,no,rooms
175,the bed was insanely comfy even after that long drive. towels felt soft and the glassware was actually clean. so i was pretty tired when i finally got,no,,,,no,rooms;pricing
176,The breakfast spread was INCREDIBLE with prices that made me feel like I struck GOLD.,no,,,,no,pricing
177,I was honestly worried this stay might end up being a total bust before we even walked in. There is definitely room for improvement regarding the exte,no,,,,no,rooms;service
178,"After a few days, I compared my stay here to a recent visit at a competitor chain nearby. Unlike that previous location, the rooms here were genuinely",no,,,,no,rooms;pricing
179,"Right outside the lobby, the neighborhood feels way livelier than the quiet blocks near the Marriott down the street. I just checked in yesterday and ",no,,,,no,rooms;location
180,"Alright, the common areas and lobby space were actually pretty spacious and inviting. I stopped by the front desk just to ask about the fitness center",no,,,,no,rooms;pricing;fitness;service
181,Is the room price actually worth it when you consider how basic the furniture feels compared to other chains nearby? Just down the street from the mai,no,,,,no,rooms;pricing;location
182,The fresh orange juice they poured at breakfast was absolutely refreshing even though the coffee had a strange bitter aftertaste that didn't quite fit,no,,,,no,rooms
183,"I walked in craving coffee and the espresso was fantastic, even though the drink menu was surprisingly limited. The front desk team greeted us with su",no,,,,no,rooms;pricing;location;service
184,so i just booked a stay last weekend. The bed was kinda lumpy and the room felt a little off. Then the front desk crew heard my complaint and they ins,no,,,,no,rooms;service
185,i wasn't expecting much when i walked in this morning. the lobby looks fine and the beds are super comfy even though the air conditioning was acting u,no,,,,no,rooms;pricing
186,"Just a heads up, this place needs some work. The lobby looks GREAT but the hallways are dusty and the vibe is cool. Price was cheap and the floor seem",no,,,,no,rooms;pricing;service
187,SO glad we picked this spot because the location is right in the thick of everything we needed! We grabbed some snacks at the lounge which were decent,no,,,,no,rooms;pricing;location;service
188,the bed sheets were fresh and the tv screen was clear. i checked in last tuesday evening. my room key card stopped working twice. the lobby floor was ,no,,,,no,rooms
189,"The coffee selection is AMAZING and the breakfast quality is spot on, offering plenty of style options for everyone. Technically, the location is SUPE",no,,,,no,rooms;pricing;location;service
190,"The location is a bit difficult to access since the entrance is hidden down a quiet side street. For the price, the upgraded suite offered such value ",no,,,,no,rooms;pricing;location
191,the breakfast spread had some real great flavors but the coffee prices were a bit steep for a weekend treat. friday night we landed right in the heart,no,,,,no,rooms;pricing;fitness;location
192,I stopped by the Outset Collection by Hilton for a quick stay after a long drive. The check-in process was smooth and the front desk team was efficien,no,,,,no,rooms;service
193,"First, the front desk staff greeted us with genuine warmth and efficiency. We arrived just a couple of days ago for a quick weekend getaway. Second, t",no,,,,no,rooms;pricing;service
194,First the check-in process was swift and the staff were genuinely helpful. Then the room was a bit tight but the price was right and the bed was comfy,no,,,,no,rooms;pricing;wifi
195,"The rooms are a bit basic but the cleanliness was spotless. Plus the bed comfort is great and the prices for the facilities were fair. However, In tot",no,,,,no,rooms;pricing;parking
196,"I remember staying here a few years ago and it was the highlight of my trip, but now the magic feels completely gone. The room features plush bedding ",no,,,,no,rooms;service
197,The front desk team was incredibly welcoming from the moment we walked in.,no,,,,no,service
198,"If you're comparing options, the pricing here is similar to other Hiltons, yet the modern design feels far fresher than the dated rooms I've seen else",no,,,,no,rooms;pricing;service
199,the room was spotless and comfy though some parts could be better.,no,,,,no,rooms
200,the lobby design was actually quite stunning with those modern touches everywhere. i just walked in last week for a quick stopover and noticed how cle,no,,,,no,rooms
201,"Heads up, this place is a lifesaver if you just need a quick stop after a crazy day. The bed sheets were crisp and the bathroom sparkled, but the Wi-F",no,,,,no,rooms;wifi;service
202,"Visually the suites are stunning with their bespoke furnishings and moody lighting, yet the plush bedding felt surprisingly less comfortable than expe",no,,,,no,rooms;pricing
203,The hallways could be better in some areas.,no,,,,no,rooms
204,the rooms were spotless and the soft glow from the bedside lamps made the whole suite feel incredibly cozy. with the scent of fresh espresso drifting ,no,,,,no,rooms
205,"So I finally checked in last week and the BEDS were SO comfy with a GREAT VIEW. For this price, the MINI-fridge and FAST wifi were INCLUDED plus the R",no,,,,no,rooms;pricing;wifi
206,"Heads up that the rooms can be a bit inconsistent. The cleaning was sometimes lacking, yet the design features are lovely. Service was standard. The f",no,,,,no,rooms;service
207,"the initial wait at the lobby was longer than expected and honestly a bit of a letdown. However, the lobby space is incredibly modern with sleek desig",no,,,,no,rooms;service
208,The carbonara was absolutely divine. The location was absolutely perfect. The room for improvement was needed because of the occasional inconsistencie,no,,,,no,rooms;pricing;location
209,"The room was clean and comfortable enough, though the modern design features really stood out. Anyway, the overall quality of the place felt pretty so",no,,,,no,rooms
210,"the lobby looks amazing and spotless, totally worth the stay being right downtown saved us from traffic chaos then breakfast had some tasty bagels but",no,,,,no,rooms;pricing;location
211,Just walked into the lobby and I was honestly SHOCKED by how modern everything looked. The staff was nice but the check-in took FOREVER since they see,no,,,,no,rooms;pricing;fitness;service
212,"Friday night arrival was smooth with a clean lobby, though the room key fob felt a bit finicky at times. Saturday morning started with a relaxed vibe ",no,,,,no,rooms
213,The coffee hits the spot. The breakfast menu needs more variety. Staff were genuinely kind. Room amenities are top notch. The bed felt cozy. The gym e,no,,,,no,rooms;pricing;fitness
214,"I wanted to love this but the service was just okay. Under the soft glow of the chandeliers and with the gentle hum of jazz from the lobby speakers, t",no,,,,no,rooms;pricing;service
215,The ROOMS were absolutely SPACIOUS compared to the tiny boxes I endured at the Marriott.,no,,,,no,rooms
216,"The beds were surprisingly soft and supported a great night of sleep. The gym equipment is modern and the lobby looks nice, but the room was a bit sma",no,,,,no,rooms;pricing;fitness;location
217,"The beds were surprisingly comfortable and the room was spotless, but the furniture felt outdated. The closet space was basically non-existent for our",no,,,,no,rooms
218,Just arrived for a quick getaway and was ready to dive in. The neighborhood is fantastic with easy access to downtown attractions. Service was warm an,no,,,,no,rooms;location;service
